,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county
2314,panera bread,Hot chai kinda day @ Panera Bread ,41.90563078,-87.94064820000001,17043842900,0.0,fastfood,0,17043
2315,panera bread,"Interested in a job in Huntsville, AL? This could be a great fit. Click the link in our bio to apply: Catering Coordinator at Panera Bread #parttime #Catering",34.6928304,-86.5695764,01089002600,0.8519,fastfood,0,01089
2316,panera bread,"This job is now open at Panera Bread in Huntsville, AL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Catering Coordinator #parttime #Catering",34.6928304,-86.5695764,01089002600,0.3612,fastfood,0,01089
2317,panera bread,"Can you recommend anyone for this Cafe Hourly job in Huntsville, AL? Click the link in our bio to see it and more. Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",34.6928304,-86.5695764,01089002600,0.3612,fastfood,0,01089
2318,panera bread,"This job is now open at Panera Bread in Huntsville, AL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Catering Coordinator #parttime #Catering",34.6928304,-86.5695764,01089002600,0.3612,fastfood,0,01089
2319,panera bread,"We're hiring in Minnetonka, MN! Click the link in our bio to apply to this job and more: Restaurant Associate - Cashier at Panera Bread #parttime #Cashier",44.965458,-93.4437193,27053026404,0.0,fastfood,0,27053
2320,starbucks,"We're hiring in #Minnetonka, MN! Click the link in our bio to apply to this job and more: barista - Store# 51811, PLYMOUTH RD &amp; CARTWAY - MINNET at Starbucks #Retail",44.9672301,-93.44194370000001,27053026404,0.0,fastfood,0,27053
2321,panera bread,"Click the link in our bio to see currently open #Hospitality jobs like ""Shift Supervisor"" at Panera Bread in Indianapolis, IN. #parttime",39.8548784,-86.0070469,18097390600,0.3612,fastfood,1,18097
2322,starbucks,"*takes iced coffee on casual stroll through the woods*
wheres my endorsement deal? @starbucks @ Fort Harrison State Park ",39.87139776,-86.0228348,18097390600,0.4767,fastfood,1,18097
2323,panera bread,"Panera Bread is hiring in Jupiter, FL! Click the link in our bio to apply: Management #parttime #Restaurant",26.9358673,-80.1355104,12099000210,0.0,fastfood,0,12099
2324,panera bread,"If you're looking for work in Lake Charles, LA, check out this #Hospitality job via the link in our bio: Associate (Sales) at Panera Bread #parttime",30.1958473,-93.2500124,22019001901,0.0,fastfood,0,22019
2325,panera bread,"This job is now open at Panera Bread in Lake Charles, LA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Associate (Sales) #parttime #Hospitality",30.1958473,-93.2500124,22019001901,0.3612,fastfood,0,22019
2326,panera bread,"See our latest Lake Charles, LA #Hospitality job opportunity and click the link in our bio to apply: Associate (Sales) at Panera Bread #parttime",30.1958473,-93.2500124,22019001901,0.4215,fastfood,0,22019
2327,panera bread,"Panera Bread is hiring in Lake Charles, LA! Read about our latest #Hospitality job opening via the link in our bio: Associate (Sales) #parttime",30.1958473,-93.2500124,22019001901,0.0,fastfood,0,22019
2328,panera bread,"Panera Bread is hiring in Lake Charles, LA! Click the link in our bio to apply: Assistant Manager - Panera #parttime #Hospitality",30.1958473,-93.2500124,22019001901,0.0,fastfood,0,22019
2329,panera bread,"Want to land a job like ""Associate (Service)"" at Panera Bread? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #parttime #Hospitality",30.1958473,-93.2500124,22019001901,0.4215,fastfood,0,22019
2330,panera bread,"If you're looking for work in Newport News, VA, check out this Cafe Hourly job via the link in our bio: Catering Coordinator at Panera Bread #parttime #Catering",37.0662388,-76.4912309,51700031702,0.0,fastfood,0,51700
2331,panera bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #NewportNews, VA",37.0662388,-76.4912309,51700031702,0.3612,fastfood,0,51700
2332,panera bread,"Click the link in our bio to see currently open Cafe Hourly jobs like ""Catering Coordinator"" at Panera Bread in Tallahassee, FL. #parttime #Catering",30.509726500000006,-84.2470474,12073002410,0.3612,fastfood,0,12073
2333,panera bread,"Interested in a job in Syracuse, NY? This could be a great fit. Click the link in our bio to apply: Overnight Baker at Panera Bread #parttime #Baker",43.0732775,-76.17193780000002,36067000100,0.8519,fastfood,0,36067
2334,panera bread,"Panera Bread is hiring in Rock Hill, SC! Click the link in our bio to apply: Restaurant Associate - Cashier #parttime #Cashier",34.9421714,-80.9791314,45091060901,0.0,fastfood,0,45091
2335,panera bread,"If you're looking for work in Tucson, AZ, check out this Baker Hourly job via the link in our bio: Baker - Night at Panera Bread #parttime #bakery",32.2509576,-110.890271,04019002904,0.0,fastfood,0,04019
2336,panera bread,"Want to land a job like ""Delivery Team Member"" at Panera Bread? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #parttime #Hospitality",36.1264067,-97.0599621,40119010500,0.4215,fastfood,0,40119
2337,mcalister's deli,"Want to work at McAlister's Deli? We're hiring in Stillwater, OK! Click for details:  #Restaurant #TeamMember",36.1268601,-97.058135,40119010500,0.5461,fastfood,0,40119
2338,mcalister's deli,"Want to work at McAlister's Deli? We're hiring in Stillwater, OK! Click for details:  #Restaurant #TeamMember",36.1268601,-97.058135,40119010500,0.5461,fastfood,0,40119
2339,starbucks,"I'm at Starbucks in Stillwater, OK w/ @alk26m @iibra43x1 ",36.12719062,-97.05621676,40119010500,0.4466,fastfood,0,40119
2340,starbucks,"I'm at Starbucks in Stillwater, OK w/ @dsmusabehi ",36.12719062,-97.05621676,40119010500,0.4466,fastfood,0,40119
2341,starbucks,"I'm at Starbucks in Stillwater, OK ",36.12719062,-97.05621676,40119010500,0.4466,fastfood,0,40119
2342,panera bread,"If you're looking for work in Stillwater, OK, check out this #Hospitality job via the link in our bio: Delivery Team Member at Panera Bread #parttime",36.126406700000004,-97.05996209999999,40119010500,0.4466,fastfood,0,40119
2343,panera bread,"If you're looking for work in Wausau, WI, check out this Baker Hourly job via the link in our bio: Overnight Baker at Panera Bread #parttime #Baker",44.9593925,-89.6567554,55073000601,0.0,fastfood,0,55073
2344,panera bread,"See our latest Wausau, WI #Hospitality job opportunity and click the link in our bio to apply: Shift Supervisor at Panera Bread #parttime",44.9593925,-89.6567554,55073000601,0.4215,fastfood,0,55073
2345,panera bread,"Interested in a job in San Antonio, TX? This could be a great fit. Click the link in our bio to apply: Customer Associate at Panera Bread #parttime #Hospitality",29.498019300000006,-98.4684059,48029120702,0.9106,fastfood,0,48029
2346,panera bread,"This job is now open at Panera Bread in Springfield, IL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Delivery Driver #parttime #Delivery",39.7625777,-89.6077735,17167002500,0.3612,fastfood,0,17167
2347,panera bread,"This job is now open at Panera Bread in Springfield, IL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Shift Supervisor #parttime #Hospitality",39.7625777,-89.6077735,17167002500,0.3612,fastfood,0,17167
2348,panera bread,"Click the link in our bio to see currently open Baker Hourly jobs like ""Night Baker"" at Panera Bread in Santa Clarita, CA. #parttime #Baker",34.392914399999995,-118.4653598,06037920043,0.3612,fastfood,0,06037
2349,panera bread,"Panera Bread is hiring in Santa Clarita, CA! Read about our latest Restaurant Hourly Associates job opening via the link in our bio: Catering Coordinator #parttime #Catering",34.392914399999995,-118.4653598,06037920043,0.0,fastfood,0,06037
2350,panera bread,"This job is now open at Panera Bread in Bloomfield Township, MI. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Associate - Cashier #parttime #Cashier",42.5959015,-83.28174200000002,26125150300,0.3612,fastfood,0,26125
2351,starbucks,"We're hiring in #BloomfieldTwp, MI! Click the link in our bio to apply to this job and more: shift supervisor - Store# 02539, WOODWARD &amp; SQUARE LAKE at Starbucks #Retail",42.6019743,-83.263552,26125150300,0.0,fastfood,0,26125
2352,panera bread,"Click the link in our bio to see currently open Cafe Hourly jobs like ""Catering Coordinator"" at Panera Bread in Milwaukee, WI. #parttime #Catering",43.0484118,-87.904368,55079011300,0.3612,fastfood,0,55079
2353,chipotle,"I'm at Chipotle Mexican Grill in Milwaukee, WI ",43.04836219,-87.90452498,55079011300,0.0,fastfood,0,55079
2354,panera bread,"Don't be shy. Score a job like ""Restaurant Manager - North Haven, CT - Universal Drive North"" at Panera Bread by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #parttime #Hospitality",41.3527191,-72.8721891,09009167201,0.8095,fastfood,0,09009
2355,panera bread,"Panera Bread is hiring in North Haven, CT! Click the link in our bio to apply: Catering Coordinator #parttime #Catering",41.3527191,-72.8721891,09009167201,0.0,fastfood,0,09009
2356,panera bread,"See our latest Rapid City, SD Cafe Hourly job opportunity and click the link in our bio to apply: Restaurant Associate - Cashier at Panera Bread #parttime #Cashier",44.097341,-103.1823232,46103010400,0.4215,fastfood,0,46103
2357,panera bread,"Want to work at Panera Bread? We're hiring in Rapid City, SD! Click the link in our bio for details on this job and more: Restaurant Associate Line Cook #parttime #LineCook",44.097341,-103.1823232,46103010400,0.1511,fastfood,0,46103
2358,panera bread,"Panera Bread is hiring in Rapid City, SD! Read about our latest Cafe Hourly job opening via the link in our bio: Catering Coordinator #parttime #Catering",44.097341,-103.18232320000001,46103010400,0.0,fastfood,0,46103
2359,panera bread,"Want to work at Panera Bread? We're hiring in Rapid City, SD! Click the link in our bio for details on this job and more: Restaurant Associate Line Cook #parttime #LineCook",44.097341,-103.18232320000001,46103010400,0.1511,fastfood,0,46103
2360,panera bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Associate"", via the link in our bio. #parttime #GrandRapids, MI",42.912551,-85.528774,26081012203,0.3612,fastfood,0,26081
2361,panera bread,"Panera Bread is hiring in Louisville, KY! Read about our latest Restaurant Delivery Drivers job opening via the link in our bio: Delivery Driver #parttime #Delivery",38.2546184,-85.7574633,21111004900,0.0,fastfood,0,21111
2362,kfc,"CARD NATION, youre one to remember !! Thank you for the continuous support  @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.7249,fastfood,0,21111
2363,kfc,Our first March Madness.  #dadtrips #kfcyumcenter #volsvsboilers @ KFC Yum! Center ,38.25679,-85.75405,21111004900,-0.4926,fastfood,0,21111
2364,kfc,Im high on rocky top. Sorry I gave one too many woooos #Seeet16 #RockyTop @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.2003,fastfood,0,21111
2365,kfc,What great games we got. I picked one of two right. #Purdue #sweet16 @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.6588,fastfood,0,21111
2366,kfc,BOILER!!!!! UP!!!!!!!!! #marchmadness @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2367,kfc,Game 2  underway #virginiacavaliers vs #oregonducks @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2368,kfc,BTFU! - Drinking a Torpedo Extra IPA by @SierraNevada at @kfc   ,38.2578,-85.7538,21111004900,0.0,fastfood,0,21111
2369,kfc,#marchmaddness - Drinking a Bud Light by @AnheuserBusch at @kfc   ,38.2578,-85.7538,21111004900,0.0,fastfood,0,21111
2370,kfc,Elite 8. BTFU @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2371,kfc,Overtime  madness  #vols vs #purdue @ KFC Yum! Center ,38.25679,-85.75405,21111004900,-0.4926,fastfood,0,21111
2372,kfc,A little fellowship at the #ncaabasketball tournament. @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2373,kfc,Bowden with another ho-hum between the legs dunk. Our coverage of the Vols in Louisville is brought to you by @easttnchildrens @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2374,kfc,About to get real. #vols vs #purdue #ncaabasketball @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2375,kfc,Sweet 16 @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.5093,fastfood,0,21111
2376,kfc,BTFU @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2377,kfc,"One Fly, We All Fly from one viewpoint. Our coverage of the Vols in Louisville is brought to you by @easttnchildrens @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2378,kfc,We got this!  #boilerup #sweetsixteen #marchmadness @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2379,kfc,ballin_hq mattmanc0114 @boilerball #marchmadness @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2380,kfc,mattmanc0114 ballin_hq #boilerup #marchmadness #sweet16 @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2381,kfc,Long-standing member of johnpurdueclub  But hey. #purdue #purduebasketball @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2382,kfc,"I'm at @KFC Yum! Center in Louisville, KY ",38.25776798,-85.75383833,21111004900,0.0,fastfood,0,21111
2383,kfc,NCAA BASKETBALL TOURNAMENT!! #TopFlightSecurity @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2384,kfc,Selfie with Purdue mascot Pete.  #NCAA #Sweet16 @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2385,kfc,I love having this parked on my walk home. Sporting my colors today! #boilerup  #purdue #ncaabasketball #yumcenter #louisville @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.6988,fastfood,0,21111
2386,kfc,Got to sneak into the @kfc_yumcenter the other day to watch them lay the #ncaabasketball floor. @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2387,kfc,"Hey @theoregonduck, can you put me on your Louisville dance card?  

Off to Kentucky to cover #GoDucks in their Sweet 16 game against Virginia! @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.555,fastfood,0,21111
2388,kfc,My old Kentucky home #Sweet16 #Louisville #MarchMadness #ncaatournament #Tennessee #Confidential   @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2389,kfc,Jake has wanted to march madness. We were lucky enough to go to Purdue vs. Virginia. What an electric atmosphere and a amazing game! @ KFC ,38.25679,-85.75405,21111004900,0.6114,fastfood,0,21111
2390,kfc,"March Sadness, am I right? @ KFC Yum! Center ",38.25679,-85.75405,21111004900,-0.4926,fastfood,0,21111
2391,kfc,I was kinda hoping Purdue would win but it was great game! Lady Kim &amp; I Posing With Coach Gene Keady.  #Sweet16 #AwesomeGame @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.8857,fastfood,0,21111
2392,kfc,On to the Final Four! What an incredible night! Wahoowa! @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2393,kfc,"What a crazy game.  Glad we experienced it, despite the ending.  #marchmadness @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.2244,fastfood,0,21111
2394,kfc,I have no ass. #bbn #hateunc #bbnrules @ KFC Yum! Center ,38.25679,-85.75405,21111004900,-0.7177,fastfood,0,21111
2395,kfc,Hopefully it doesn't take us another 19 years to get back here #Elite8 #evergratefulevertrue #purdue @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.4574,fastfood,0,21111
2396,kfc,Well my first #MarchMadness lived up to the hype.  Let's  keep our #BoilerUp and look to a bright future @boilerball @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.6476,fastfood,0,21111
2397,kfc,Great game! @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.6892,fastfood,0,21111
2398,kfc,"Another wild game
#yumcenter #eliteeight #marchmadness #louisville #louisvilleky @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2399,kfc,This place is #mackey south!!! A #Buckeye getting into the #boiler #boilerup vibe! #EliteEight #saturdaynight #saturdayvibes #marchmadness @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2400,kfc,The energy in this place is crazy! The Purdue fan are loud!! #loveit  #NCAA  @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.4885,fastfood,0,21111
2401,kfc,#marchmadness has hit the Ville! Purdue looks to have the fam support tonight @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.508,fastfood,0,21111
2402,kfc,Let's go Purdue #boilerup #ncaabasketball @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2403,kfc,#purdue vs. #uva ready to tip off. 99% Purdue home game. @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.4199,fastfood,0,21111
2404,kfc,Hanging out with Ralph Sampson !!!! #beatvirginia #ncaabasketball @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2405,kfc,Impromptu weekend in Louisville for the Elite 8. Thanks to our neighbor Amy for the hookup! @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.5399,fastfood,0,21111
2406,kfc,fancysock what the bespoke NCAA fan wears to the elite 8 game! @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.4374,fastfood,0,21111
2407,kfc,"I'm at @KFC Yum! Center in Louisville, KY w/ @melrich44 ",38.25776798,-85.75383833,21111004900,0.0,fastfood,0,21111
2408,kfc,McGraw bought an Apartment for the weekend so naturally... @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2409,kfc,Louisville round two  feelin ~elite~  #boilerup #marchmadness @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2410,kfc,Drinking a Shotgun Wedding by @CountryBoyBrew at @kfc  ,38.2578,-85.7538,21111004900,0.0,fastfood,0,21111
2411,kfc,"View from the office tonight. #MarchMadness (at @KFC Yum! Center in Louisville, KY)  ",38.25776798,-85.75383833,21111004900,0.0,fastfood,0,21111
2412,kfc,Lets go Hoos! #wahoowa @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.0,fastfood,0,21111
2413,kfc,Great seats for a great match up with Purdue @boilerball and Virginia #MarchMadness #BoilerUp @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.8588,fastfood,0,21111
2414,kfc,Thats a huge bitch! @ KFC Yum! Center ,38.25679,-85.75405,21111004900,-0.4738,fastfood,0,21111
2415,kfc,"#MarchMadness. Ok technically this was Thursday bc today it's raining  @kfc_yumcenter 
#BoilerUp @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.3595,fastfood,0,21111
2416,kfc,Still cant believe we got to go to the Purdue Sweet Sixteen game. My family knows me well :) @ KFC Yum! Center ,38.25679,-85.75405,21111004900,0.8122,fastfood,0,21111
2417,kfc,"Enjoyed being with these 2 last night at the Yum Center. 
Tennessee/Purdue was a classic, and enjoyed finally getting to see Virginia play live...
#marchmadness @ KFC Yum! Center ",38.25679,-85.75405,21111004900,0.8516,fastfood,0,21111
2418,kfc,Our first March Madness.  #dadtrips #kfcyumcenter #volsvsboilers @ KFC Yum! Center ,38.25679,-85.75405,21111004900,-0.4926,fastfood,0,21111
2419,panera bread,"Interested in a job in Woodbridge, VA? This could be a great fit. Click the link in our bio to apply: Restaurant Associate - Cashier at Panera Bread #parttime #Cashier",38.6518766,-77.2958233,51153900403,0.8519,fastfood,0,51153
2420,starbucks,"Join the Starbucks team! See our latest #Retail job openings, including ""shift supervisor - Store# 26975, Prince William"", via the link in our bio. #Woodbridge, VA",38.6508798,-77.2954203,51153900403,0.3595,fastfood,0,51153
2421,starbucks,"Don't submit then quit. Apply for jobs like ""barista - Store# 20461, POTOMAC MILLS II"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #Woodbridge, VA",38.643338899999996,-77.2951029,51153900403,0.6249,fastfood,0,51153
2422,panera bread,"Can you recommend anyone for this Baker Hourly job in Little Rock, AR? Click the link in our bio to see it and more. Overnight Baker at Panera Bread #parttime #Baker",34.7425985,-92.39308,05119002407,0.3612,fastfood,0,05119
2423,panera bread,"Nervous to apply for a job like ""Baker"" at Panera Bread? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #parttime #Hospitality",33.9410654,-83.4450954,13059130700,0.4215,fastfood,0,13059
2424,panera bread,"This Baker Hourly job might be a great fit for you. Click the link in our bio to see it and more. Baker at Panera Bread #parttime #Athens, GA",33.9410654,-83.4450954,13059130700,0.765,fastfood,0,13059
2425,panera bread,"Want to work at Panera Bread? We're hiring in Grand Forks, ND! Click the link in our bio for details on this job and more: Overnight Baker #parttime #Baker",47.8889285,-97.0634829,38035011200,0.5562,fastfood,0,38035
2426,panera bread,"Panera Bread is hiring in Grand Forks, ND! Read about our latest Cafe Hourly job opening via the link in our bio: Restaurant Associate Line Cook #parttime #LineCook",47.8889285,-97.0634829,38035011200,0.5093,fastfood,0,38035
2427,panera bread,"If you're looking for work in Grand Forks, ND, check out this Cafe Hourly job via the link in our bio: Restaurant Associate - Cashier at Panera Bread #parttime #Cashier",47.8889285,-97.0634829,38035011200,0.4588,fastfood,0,38035
2428,panera bread,"Want to work at Panera Bread? We're hiring in Bowie, MD! Click the link in our bio for details on this job and more: Manager #parttime #Restaurant",38.9538313,-76.8231777,24033803516,0.1511,fastfood,0,24033
2429,panera bread,"Click the link in our bio to see currently open #Hospitality jobs like ""Associate"" at Panera Bread in Bowie, MD. #parttime",38.9538313,-76.8231777,24033803516,0.3612,fastfood,0,24033
2430,panera bread,"Panera Bread is hiring in Lakewood, CO! Read about our latest Cafe Hourly job opening via the link in our bio: Delivery Driver #parttime #Delivery",39.7308259,-105.164981,08059010901,0.0,fastfood,0,08059
2431,panera bread,"Want to work at Panera Bread? We're hiring in Sheffield Lake, OH! Click the link in our bio for details on this job and more: Delivery Driver #parttime #Delivery",41.4381411,-82.0762996,39093028100,0.1511,fastfood,0,39093
2432,starbucks,"This place is awesome. (@ Starbucks in Sheffield Village, OH) ",41.424835,-82.076645,39093028100,0.6249,fastfood,0,39093
2433,starbucks,"This place is awesome. (@ Starbucks in Sheffield Village, OH) ",41.424834999999995,-82.076645,39093028100,0.6249,fastfood,0,39093
2434,panera bread,"See our latest Suffolk, VA #Hospitality job opportunity and click the link in our bio to apply: Shift Supervisor at Panera Bread #parttime",36.8814922,-76.4269675,51800075101,0.4215,fastfood,0,51800
2435,panera bread,"This Cafe Hourly job might be a great fit for you. Click the link in our bio to see it and more. Shift Supervisor at Panera Bread #parttime #Addison, IL",41.9485095,-88.0261462,17043840202,0.765,fastfood,0,17043
2436,panera bread,"Panera Bread is hiring in Evansville, IN! Read about our latest Restaurant Delivery Drivers job opening via the link in our bio: Delivery Driver #parttime #Delivery",37.9789322,-87.4748845,18163010100,0.0,fastfood,1,18163
2437,panera bread,"Join the Panera Bread team! See our latest Cafe Hourly job openings, including ""Customer Associate"", via the link in our bio. #parttime #NewBraunfels, TX",29.7269608,-98.0751804,48091310502,0.6932,fastfood,1,48091
2438,whataburger,Best thing about getting bloodwork done.... Whataburger for breakfast! #whataburger #texas #newbraunfels #newbraunfelstx @ Whataburger ,29.72789703,-98.07618231,48091310502,0.6696,fastfood,1,48091
2439,panera bread,"Can you recommend anyone for this #Hospitality job in Columbus, OH? Click the link in our bio to see it and more. Shift Supervisor at Panera Bread #parttime",39.95176,-82.982108,39049005610,0.3612,fastfood,0,39049
2440,panera bread,"We're hiring in Latham, NY! Click the link in our bio to apply to this job and more: Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",42.7530096,-73.7673835,36001013508,0.0,fastfood,0,36001
2441,panera bread,"Panera Bread is hiring in Latham, NY! Click the link in our bio to apply: Restaurant Associate - Cashier #parttime #Cashier",42.7530096,-73.7673835,36001013508,0.0,fastfood,0,36001
2442,panera bread,"See our latest Bridgeview, IL #Hospitality job opportunity and click the link in our bio to apply: Shift Supervisor at Panera Bread #parttime",41.7472729,-87.79958140000002,17031821001,0.4215,fastfood,0,17031
2443,starbucks,"Don't submit then quit. Apply for jobs like ""shift supervisor - Store# 09476, 79TH &amp; HARLEM"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #Burbank, IL",41.7463983,-87.7991473,17031821001,0.6249,fastfood,0,17031
2444,panera bread,"Click the link in our bio to see currently open #Hospitality jobs like ""Associate"" at Panera Bread in San Diego, CA. #parttime",33.0199626,-117.1143584,06073017032,0.3612,fastfood,0,06073
2445,panera bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #WinterHaven, FL",28.003507,-81.7279,12105014005,0.3612,fastfood,0,12105
2446,boston market,"Can you recommend anyone for this #Hospitality job in Winter Haven, FL? Click the link in our bio to see it and more. Restaurant Delivery Driver Part-Time at Boston Market #FastCasual",28.0036402,-81.7262621,12105014005,0.3612,fastfood,0,12105
2447,panera bread,"This Cafe Management job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Manager - Albany, NY - New Scotland Ave at Panera Bread #parttime #Albany, NY",42.6520775,-73.77436259999998,36001002100,0.765,fastfood,0,36001
2448,panera bread,"This job is now open at Panera Bread in Bensalem, PA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Shift Supervisor #parttime #Hospitality",40.1096953,-74.9508108,42017100208,0.3612,fastfood,0,42017
2449,panera bread,"Want to work at Panera Bread? We're hiring in Syracuse, NY! Click the link in our bio for details on this job and more: Restaurant Associate - Cashier #parttime #Cashier",43.0481034,-76.2299652,36067013100,0.1511,fastfood,0,36067
2450,panera bread,"Can you recommend anyone for this Cafe Hourly job in Lincoln, NE? Click the link in our bio to see it and more. Restaurant Associate - Cashier at Panera Bread #parttime #Cashier",40.8150723,-96.7044932,31109001900,0.3612,fastfood,0,31109
2451,starbucks,Look who made my day this morning #Franco #nebraska @ Starbucks ,40.81458874,-96.70391053,31109001900,0.0,fastfood,0,31109
2452,starbucks,"See our latest #Lincoln, NE #Retail job opportunity and click the link in our bio to apply: shift supervisor - Store# 08671, LINCOLN - 12TH &amp; P at Starbucks",40.814411,-96.70359,31109001900,0.4215,fastfood,0,31109
2453,panera bread,"Panera Bread is hiring in Virginia Beach, VA! Read about our latest Cafe Hourly job opening via the link in our bio: Restaurant Associate - Cashier #parttime #Cashier",36.8518459,-76.02249599999998,51810044807,0.0,fastfood,0,51810
2454,panera bread,"Can you recommend anyone for this Baker Hourly job in Virginia Beach, VA? Click the link in our bio to see it and more. Overnight Baker at Panera Bread #parttime #Baker",36.8518459,-76.02249599999999,51810044807,0.3612,fastfood,0,51810
2455,panera bread,"Panera Bread is looking for teammates like you. See our latest Cafe Management job openings, including ""Supervisor"", via the link in our bio. #parttime #PortJeffersonStation, NY",40.9223391,-73.04949640000002,36103158308,0.3612,fastfood,0,36103
2456,panera bread,"Panera Bread is hiring in Port Jefferson Station, NY! Read about our latest Baker Hourly job opening via the link in our bio: Day Baker #parttime #Baker",40.9223391,-73.04949640000001,36103158308,0.0,fastfood,0,36103
2457,panera bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #Fairfield, CT",41.1821734,-73.2531807,09001061000,0.3612,fastfood,0,09001
2458,boston market,"Don't be shy. Score a job like ""Dishwasher - Restaurant Team Member"" at Boston Market by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #FastCasual #Fairfield, CT",41.181203,-73.2490296,09001061000,0.8095,fastfood,0,09001
2459,boston market,"Boston Market is hiring in Fairfield, CT! Read about our latest #Hospitality job opening via the link in our bio: Restaurant Delivery Driver Part-Time #FastCasual",41.181203,-73.2490296,09001061000,0.0,fastfood,0,09001
2460,panera bread,"Panera Bread is hiring in Longwood, FL! Read about our latest #Hospitality job opening via the link in our bio: Delivery Team Member #parttime",28.6870776,-81.40553220000002,12117021613,0.0,fastfood,0,12117
