,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county
2645,cheese,After getting some good news today a trip to the new Mac and cheese truck was in store! @ Disney Springs ,28.371,-81.518,12095017103,0.4926,unhealthy,0,12095
2646,cheese,Opening night for Disney Springs newest Food Truck. The Lobster  &amp; Shrimp  Mac &amp; Cheese  #yummy #foodtruck #disneysprings #livinthedream #wishyouwerehere @ Disney Springs ,28.371,-81.518,12095017103,0.0,unhealthy,0,12095
2647,cheese,Chicken Parmesan Mac and cheese from the new food truck! Opened today! @ Disney Springs ,28.371,-81.518,12095017103,0.0,unhealthy,0,12095
2648,chips,Fish and Chips from Cookes of Dublin at Disney Springs!  @ Cookes Of Dublin ,28.37123271,-81.51735872,12095017103,0.0,unhealthy,0,12095
2649,chocolate,Yummy!!! #smores #delicious #chocolate #food #mickey #disney #disneysprings #orlando @ Disney Springs ,28.371,-81.518,12095017103,0.6458,unhealthy,0,12095
2650,chocolate,Chocolate Shows at FOLK! @ Festival of the Lion King ,28.35728067,-81.59241728,12095017103,0.5411,unhealthy,0,12095
2651,chocolate,"Chocolate Pudding Terrarium with avocado cream, Matcha crumb, pomegranate, and baby herbs. @ Epcot International Flower and Garden Festival Fans ",28.37190407,-81.54969774,12095017103,0.4939,unhealthy,0,12095
2652,chocolate,"Are you headed to Epcot's Flower and Garden Festival this year? I have been a few times already. This Chocolate Pudding Terrarium is an instagramable hit of the festival, but how does it ",28.37190407,-81.54969774,12095017103,0.4939,unhealthy,0,12095
2653,chocolate,"Bird is the word!
Triple double mint is so good. #first try and is the perfect combination of #mint and #chocolate chunks
.
.
.
.
#shake #chickenguy #chicken #food #drinks #sweets #disney ",28.36952469,-81.51877463,12095017103,0.8286,unhealthy,0,12095
2654,cookie, Jack Jacks famous Num Num Cookie! You can find this delicious treat at Pixar Place in Hollywood Studios! It is served warm and is so delicious!  #TheIncredibles #JackJack ,28.358333000000002,-81.55888900000001,12095017103,0.9352,unhealthy,0,12095
2655,ice cream,How can one celebrate without a Mickey Ice Cream Bar. @ Epcot - Walt Disney World ,28.37373469,-81.54976394,12095017103,0.5719,unhealthy,0,12095
2656,butter,Drinking a Peanut Butter Milk Stout by @belchingbeaver at @turtlebayresort  ,21.7048,-157.998,15003010100,0.1779,unhealthy,0,15003
2657,butter,"3.27.19 barbecue glazed chicken thighs with cheesy cornbread and scallion butter by platedpics #PatelFamilyEats #PlatedPics 
.
.
.
#Dinner #Foodie #InstaFoodie #NomNomNom #Eeeeeats ",41.94,-87.71,17031831100,0.0,unhealthy,0,17031
2658,butter,Drinking a Lil' Gruesome Peanut Butter &amp; Jelly Stout by @SpringHouseBeer @ American Bar &amp; Grill  ,40.0544,-76.2997,42071011802,0.1779,unhealthy,0,42071
2659,butter,Drinking a Peanut Butter Stout Chocula by @OPBrewerDan at @opbrewerdan  ,42.2916,-85.5814,26077000201,0.1779,unhealthy,0,26077
2660,butter,Drinking a Peanut Butter and Chocolate Stout by The Eighth State Brewing Company/@LCBrewery at @StateEighth  ,34.8387,-82.4067,45045000500,0.1779,unhealthy,1,45045
2661,chocolate,Drinking a Peanut Butter and Chocolate Stout by The Eighth State Brewing Company/@LCBrewery at @StateEighth  ,34.8387,-82.4067,45045000500,0.1779,unhealthy,1,45045
2662,chocolate,Omg  - Drinking a Chocolate Vanilla Fountain Drink by @eobrewingco at @StateEighth   ,34.8387,-82.4067,45045000500,0.0,unhealthy,1,45045
2663,pastry,What a dream - Drinking a Blueberry Frosted Pastry by @DecadentAles at @StateEighth   ,34.8387,-82.4067,45045000500,0.25,unhealthy,1,45045
2664,butter,Wow - Drinking a Peanut Butter and Chocolate Stout by The Eighth State Brewing Company/@LCBrewery at @StateEighth   ,34.8387,-82.4067,45045000500,0.6705,unhealthy,1,45045
2665,chocolate,Wow - Drinking a Peanut Butter and Chocolate Stout by The Eighth State Brewing Company/@LCBrewery at @StateEighth   ,34.8387,-82.4067,45045000500,0.6705,unhealthy,1,45045
2666,butter,Drinking a Peanut Butter PM Dawn by @trilliumbrewing at @trilliumbrewing  ,42.3522,-71.0473,25025060600,0.0,unhealthy,0,25025
2667,cheese,Not everyday you see yourself as an aardvark @ArthurRead on the note for my delicious Cheese board amenity!  Nice touch. Great hotel. Thank you!  Marianna seaport_hotel @ Seaport Hotel &amp; ,42.34928452,-71.04139799,25025060600,0.9285,unhealthy,0,25025
2668,cookie,"This cookie monster mega shake is legit! 

""Holy shit! What is that?!"" -@andrearene @ Kings Dining &amp; Entertainment ",42.35286721,-71.0475111,25025060600,-0.5229,unhealthy,0,25025
2669,butter,"Salmon with Hazelnut Brown Butter Sauce and Garlic Asparagus Orzo!!! #homechef #realhomechef #zevia @ Hilliard, Ohio ",40.0347,-83.1587,39049007921,0.0,unhealthy,0,39049
2670,butter,Drinking an Absence of Light Peanut Butter Chocolate Milk Stout by @4handsbrewery at @4handsbrewery  ,38.6149,-90.1977,29510127400,0.1779,unhealthy,0,29510
2671,chocolate,Drinking an Absence of Light Peanut Butter Chocolate Milk Stout by @4handsbrewery at @4handsbrewery  ,38.6149,-90.1977,29510127400,0.1779,unhealthy,0,29510
2672,butter,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  NF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2673,butter,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  LF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2674,cake,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  NF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2675,cake,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  LF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2676,candy,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  NF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2677,candy,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  LF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2678,chocolate,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  NF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2679,chocolate,"Mill Creek location Softserve Flavors on the wall:
Vanilla Comfort NF &amp; 
Chocolate Decadence  NF
German Choc. Cake NF &amp; 
Cotton candy NF
Heath Mocha  LF &amp; 
Creamy Penut Butter LF
Italian ",47.8572,-122.22039,53061041704,0.3612,unhealthy,0,53061
2680,butter,"The Coco Cup Peanut Butter stout. Two of my favorite things, peanut butter and beer, brought together! @ West O Beer ",43.34562313,-95.15044212,19059451100,0.6114,unhealthy,0,19059
2681,butter,Thanks Don!! - Drinking a Peanut Butter PM Dawn by @trilliumbrewing @ The Snake Den   ,42.87300000000001,-78.723,36029010809,0.5399,unhealthy,0,36029
2682,butter,"Found this new flavor at my marketdistrict and it is everything I hoped it would be and more. If I closed my eyes, I could almost feel the marshmallow fluff and peanut butter sticking a ",39.97975,-83.04521,39049008400,0.3818,unhealthy,0,39049
2683,bread,Cherry porter! Goes good with the bread pudding. 0-H! - Drinking an OH! Porter by @commonhouseales at @smokeandbrew   ,39.9742,-83.04899999999999,39049008400,0.5826,unhealthy,0,39049
2684,caramel,"Key lime tart , chocolate , caramel , limoncello, &amp; vino . Before the friends headed out to the spice girls viewing at the Grandview theater &amp; I headed home . #dessert #sweet ",39.98418,-83.04503000000001,39049008400,0.4767,unhealthy,0,39049
2685,chocolate,"Key lime tart , chocolate , caramel , limoncello, &amp; vino . Before the friends headed out to the spice girls viewing at the Grandview theater &amp; I headed home . #dessert #sweet ",39.98418,-83.04503000000001,39049008400,0.4767,unhealthy,0,39049
2686,dessert,"Key lime tart , chocolate , caramel , limoncello, &amp; vino . Before the friends headed out to the spice girls viewing at the Grandview theater &amp; I headed home . #dessert #sweet ",39.98418,-83.04503000000001,39049008400,0.4767,unhealthy,0,39049
2687,butter,Meet our Pecan Dacquoise Mini Layer Cake! A brown butter cake with caramel buttercream and pecan dacquoise. Swipe through to see it inside and out . @ Cake Monkey Bakery ,34.07624439999999,-118.3598404,06037214400,0.0,unhealthy,0,06037
2688,cake,Meet our Pecan Dacquoise Mini Layer Cake! A brown butter cake with caramel buttercream and pecan dacquoise. Swipe through to see it inside and out . @ Cake Monkey Bakery ,34.07624439999999,-118.3598404,06037214400,0.0,unhealthy,0,06037
2689,cake,"Enjoy life, eat cake! 
: @aidamollenkamp @ Cake Monkey Bakery ",34.07624439999999,-118.3598404,06037214400,0.5411,unhealthy,0,06037
2690,caramel,Meet our Pecan Dacquoise Mini Layer Cake! A brown butter cake with caramel buttercream and pecan dacquoise. Swipe through to see it inside and out . @ Cake Monkey Bakery ,34.07624439999999,-118.3598404,06037214400,0.0,unhealthy,0,06037
2691,cake,"TATTS &amp; BDAY CAKE
Late Night Lovely's Looking for Tatts! Hanging with Beautiful People! @lilgoldendroppp @blowmyintuition It'sBig Rob's ",34.0793891,-118.36132169,06037214400,0.6688,unhealthy,0,06037
2692,cake,Unwrap some self love today You deserve it! @ Cake Monkey Bakery ,34.07624439999999,-118.35984040000001,06037214400,0.6696,unhealthy,0,06037
2693,butter,"Its been a long time since I ate here. I need to come more often (@ Butter Churn - Aransas Pass in Aransas Pass, TX) ",27.90704565,-97.1449724,48409010201,0.0,unhealthy,1,48409
2694,butter,"TEXAS  BUTTER
By @sackmaster89 



OrgnKids Banana OG Kush x Stardawg

Banana OG Kush &amp; Stardawg  The rundown on Texas ButterOrgnKid is a grower and ",32.79782778,-117.24031389,06073007907,0.0,unhealthy,0,06073
2695,dessert,"
-

-
Youre welcome...
-
#Malasadas
#Dessert
#Donuts
#stuffedDonuts
#sweettooth
-
#ISHbbq
 @ Pacific Beach, San Diego ",32.79782778,-117.24031389,06073007907,0.0,unhealthy,0,06073
2696,pie,Old post when I used to do voting and pie charts.  Doesnt look like these guys are busts so far.   Would you change your vote now?   Trubiskey has been better then I I thought he would ,32.79782778,-117.24031389,06073007907,0.1999,unhealthy,0,06073
2697,butter,"Lunch today at LIV NUTRITION was live! (See what I did there ) Peanut Butter French Toast shake and a Purple Passion Tea Bomb  Delicious  
.
.
#fitnessinspiration #wellnesswednesday ",32.95596089,-96.7683506,48113019204,0.4753,unhealthy,0,48113
2698,french toast,"Lunch today at LIV NUTRITION was live! (See what I did there ) Peanut Butter French Toast shake and a Purple Passion Tea Bomb  Delicious  
.
.
#fitnessinspiration #wellnesswednesday ",32.95596089,-96.7683506,48113019204,0.4753,unhealthy,0,48113
2699,butter,AIRPORT BEEEEEEER!!!!!!!!! Time to head up to Seattle for #OpeningWeekend &amp; visit the hubs!!! #BeerMe #Vacation #CraftBeerAndBody #MLB - Drinking a Mexican Chocolate Peanut Butter Stout by @belchingbeaver at @sandiegoairport   ,32.7323,-117.201,06073006200,0.4344,unhealthy,0,06073
2700,chocolate,AIRPORT BEEEEEEER!!!!!!!!! Time to head up to Seattle for #OpeningWeekend &amp; visit the hubs!!! #BeerMe #Vacation #CraftBeerAndBody #MLB - Drinking a Mexican Chocolate Peanut Butter Stout by @belchingbeaver at @sandiegoairport   ,32.7323,-117.201,06073006200,0.4344,unhealthy,0,06073
2701,butter,"Lunch was AMAZING. Salmon baked with #brainoctane rubbed on with @realsalt season salt and lemon sliced on top. Butter leaf lettuce, cucumbers and @PrimalKitchenCo mayo spread on once it ",40.3842,-111.819,49049000204,0.7456,unhealthy,0,49049
2702,cheese,"This is from a few days ago, but we went to Costco twice this week. We forgot the Parmesan cheese.  

Anyway, this kid just woke up saying Cot-co, Cot-co, Cot-co. Which might mean ",40.38993876,-111.82326789,49049000204,0.0,unhealthy,0,49049
2703,ice cream,This handsome lad worked his first 8 hour shift yesterday. So we had to go say hello. The person doing the ice cream cones musta had a rough day. ,40.3842,-111.819,49049000204,0.4939,unhealthy,0,49049
2704,butter,Drinking a Roadside Peanut Butter Porter by @crookedhandle at @crookedhandle  ,39.5773,-84.2308,39165030900,0.0,unhealthy,0,39165
2705,butter,"@marioploria Does this ratio change based on jelly, jam, or preservative? Chunky or smooth peanut butter?",37.7803099,-122.3906378,06075060700,0.0,unhealthy,0,06075
2706,dessert,The perfect outfit to celebrate the big news at work yesterday. And the bigger news was that I found a dessert to match. Zero regret for this vacation purchase. #yolo #ipo ,37.77079548,-122.39161497,06075060700,0.6808,unhealthy,0,06075
2707,butter,"Courtney made this lemon pepper from scratch:
grilled lemon pepper mahi taco with tomato-scallion butter is on the board today for #whimwednesday ",30.3151439,-81.6804476,12031017100,0.0,unhealthy,0,12031
2708,oil,"**New item alert**

Patchouli Essential Oil Vegan Soap! Available while supplies last at the @ramjacksonville and online. 

If the soap sells well I will expand the line ",30.31658194,-81.67566631,12031017100,0.5707,unhealthy,0,12031
2709,burger,Yall. Look at this. A burger from thestuffedbeaver with glazed donuts from thedonutshoppejax as the bun!! Yes it was a calorie bomb and no I dont care. It was glorious. ,30.309990000000003,-81.68949,12031017100,-0.1808,unhealthy,0,12031
2710,quesadilla,"house made chorizo and white cheddar #quesadilla with salsa verde and crispy potatoes is on the #specials board today...

#jaxeats #jacksonvillefl ",30.315143900000002,-81.6804476,12031017100,0.0,unhealthy,0,12031
2711,butter,"I baked cookies!  
.
.
.
.
.
.
#cookies #baking #movienight #chocolate #chocolatechip #chocolatechipcookies #yum #sugar #butter #flour #tasty #indulge @ AllstonBrighton ",42.3544,-71.1417,25025000100,0.0,unhealthy,0,25025
2712,chocolate,"I baked cookies!  
.
.
.
.
.
.
#cookies #baking #movienight #chocolate #chocolatechip #chocolatechipcookies #yum #sugar #butter #flour #tasty #indulge @ AllstonBrighton ",42.3544,-71.1417,25025000100,0.0,unhealthy,0,25025
2713,sugar,"I baked cookies!  
.
.
.
.
.
.
#cookies #baking #movienight #chocolate #chocolatechip #chocolatechipcookies #yum #sugar #butter #flour #tasty #indulge @ AllstonBrighton ",42.3544,-71.1417,25025000100,0.0,unhealthy,0,25025
2714,chili,"Sweet+Spicy. Mango, Orange, Chili Lime. @tajinmexico @ Blackbird Doughnuts ",42.3603769,-71.1381146,25025000100,0.0,unhealthy,0,25025
2715,pizza,"It was a fun day! 




#boston #brighton #nephew #bowling #pizza flatbreadbrighton @ Flatbread Company Brighton ",42.357022,-71.14468409999999,25025000100,0.5562,unhealthy,0,25025
2716,butter,Drinking a Peanut Butter Porter by @fourdayray @ Whiskey Business  ,39.872,-85.9552,18097330209,0.0,unhealthy,0,18097
2717,butter,Drinking a Peanut Butter Porter by @fourdayray @ Whiskey Business  ,39.872,-85.9552,18097330209,0.0,unhealthy,0,18097
2718,butter,Drinking a Peanut Butter Porter by @fourdayray @ Whiskey Business  ,39.872,-85.9552,18097330209,0.0,unhealthy,0,18097
2719,butter,"Rich, but not overwhelming. Good balance on flavors. #freebeer #sample - Drinking a Peanut Butter Beans by @sixpoint @ Assbrain's Pleasure Bar   ",40.1953,-74.9384,42017100808,0.6418,unhealthy,0,42017
2720,butter,"Chocolate and peanut butter. The perfect combination! #chocolatelab #ronan #peanutbutter @ Waldwick, New Jersey ",41.0131,-74.1223,34003056200,0.6114,unhealthy,0,34003
2721,chocolate,"Chocolate and peanut butter. The perfect combination! #chocolatelab #ronan #peanutbutter @ Waldwick, New Jersey ",41.0131,-74.1223,34003056200,0.6114,unhealthy,0,34003
2722,butter,My summer tanagers are back! This is the male. His mate is an elegant yellow green. H/t to wildbirdsunlimitedgnv for telling me not to move their Bark Butter feeder ,29.6652,-82.3361,12001000301,0.5255,unhealthy,0,12001
2723,candy,"NO GIRRRRL... This is NOT chocolate  candy , but its most definitely the sweetest thing I have gotten. I love the packaging &amp; all. This is soooooo cool, pretty, and the quality of ",29.6652,-82.3361,12001000301,0.9522,unhealthy,0,12001
2724,chocolate,"NO GIRRRRL... This is NOT chocolate  candy , but its most definitely the sweetest thing I have gotten. I love the packaging &amp; all. This is soooooo cool, pretty, and the quality of ",29.6652,-82.3361,12001000301,0.9522,unhealthy,0,12001
2725,butter,".
Now Available at  @Kicklahoma 
.
Yeezy 350 V2 Butter
Brand New
Size: 4Y
$360
.
Monday - Saturday: 10am to 9pm
Sunday: 12pm to 6pm
.
@Kicklahoma Tulsa returns 4.7.19, 1 attendee ",35.52484849,-97.54441066,40109106503,0.0,unhealthy,0,40109
2726,butter,".
Now Available at  @Kicklahoma 
.
Yeezy 350 V2 Butter
Brand New
Size: 4Y
$360
.
Monday - Saturday: 10am to 9pm
Sunday: 12pm to 6pm
.
@Kicklahoma Tulsa returns 4.7.19, 1 attendee ",35.52488310000001,-97.54401769,40109106503,0.0,unhealthy,0,40109
2727,butter,".
Now Available at  @Kicklahoma 
.
Yeezy 350 V2 Butter
Brand New
Size: 4Y  6Y  7Y
$375
.
Monday - Saturday: 10am to 9pm
Sunday: 12pm to 6pm
.
@Kicklahoma Tulsa returns 4.7.19, 1 ",35.52484849,-97.54441066,40109106503,0.0,unhealthy,0,40109
2728,butter,".
Now Available at  @Kicklahoma 
.
Yeezy 350 V2 Butter
Brand New
Size: 4Y  6Y  7Y
$375
.
Monday - Saturday: 10am to 9pm
Sunday: 12pm to 6pm
.
@Kicklahoma Tulsa returns 4.7.19, 1 ",35.524883100000004,-97.54401769,40109106503,0.0,unhealthy,0,40109
2729,cake,Thank you everyone for sweet comments and text.  My day continues with the girls for lunch.   So blessed with family  @ Whiskey Cake OKC ,35.523028000000004,-97.543056,40109106503,0.8655,unhealthy,0,40109
2730,chili,#birthdaylunchdate #happybirthdaytome @ Chili's Grill &amp; Bar ,35.52496919,-97.53538607,40109106503,0.0,unhealthy,0,40109
2731,chili,My handsome date @ Chili's Grill &amp; Bar ,35.52496919,-97.53538607,40109106503,0.4939,unhealthy,0,40109
2732,popcorn,".
Now Available at  @Kicklahoma 
.
Astroworld Popcorn Long Sleeve Tee
Brand New
Size M  L  XL
$135
.
Monday - Saturday 10am to 9pm
Sunday 12pm to 6pm
.
@Kicklahoma OKC returns ",35.524883100000004,-97.54401769,40109106503,0.0,unhealthy,0,40109
2733,popcorn,".
Now Available at  @Kicklahoma 
.
Astroworld Popcorn Long Sleeve Tee
Brand New
Size M  L  XL
$135
.
Monday - Saturday 10am to 9pm
Sunday 12pm to 6pm
.
@Kicklahoma OKC returns ",35.52484849,-97.54441066,40109106503,0.0,unhealthy,0,40109
2734,butter,"Gouda and squash dumplings with dates and truffle butter, and bison chili with kale and sweet potatoes @ Muse at the Ringling ",27.38325386,-82.55955686,12115000900,0.4019,unhealthy,0,12115
2735,chili,"Gouda and squash dumplings with dates and truffle butter, and bison chili with kale and sweet potatoes @ Muse at the Ringling ",27.38325386,-82.55955686,12115000900,0.4019,unhealthy,0,12115
2736,butter,"Chicagos great and all, but damn I missed @TheMudhouseStl. Peanut butter mascarpone French toast! And my favorite table! @ The Mud House ",38.59312,-90.22215,29510124300,0.1984,unhealthy,0,29510
2737,caramel,Sometimes you just need a salty caramel cupcake in a spot of sunshine. Am I right? @ Whisk: a Sustainable Bakeshop ,38.5932699,-90.22327,29510124300,0.4939,unhealthy,0,29510
2738,cupcake,Sometimes you just need a salty caramel cupcake in a spot of sunshine. Am I right? @ Whisk: a Sustainable Bakeshop ,38.5932699,-90.22327,29510124300,0.4939,unhealthy,0,29510
2739,french toast,"Chicagos great and all, but damn I missed @TheMudhouseStl. Peanut butter mascarpone French toast! And my favorite table! @ The Mud House ",38.59312,-90.22215,29510124300,0.1984,unhealthy,0,29510
2740,burrito,"Its a Burrito &amp; Taco kinda day! Dine in, Pick up or have it Delivered!
(pictured: Brunch Burrito &amp; Butternut Squash Taco)
@kalbitacoshack 
.
.
#asianmexicanfusion #taco #burrito ",38.59335,-90.22436,29510124300,0.0,unhealthy,0,29510
2741,butter,I freaking love peanut butter cookies. Dont you? @ Whisk: a Sustainable Bakeshop ,38.593269899999996,-90.22327,29510124300,0.34,unhealthy,0,29510
2742,cupcake,Its icky outside but warm and cozy here! Snuggle up with a vegan banana chocolate cupcake and watch the rain fall  @ Whisk: a Sustainable Bakeshop ,38.593269899999996,-90.22327,29510124300,0.3903,unhealthy,0,29510
2743,chocolate,Its icky outside but warm and cozy here! Snuggle up with a vegan banana chocolate cupcake and watch the rain fall  @ Whisk: a Sustainable Bakeshop ,38.593269899999996,-90.22327,29510124300,0.3903,unhealthy,0,29510
2744,butter,Butter Together: A bushel and a peck ,33.49488556,-88.42756824,28087000700,0.0,unhealthy,0,28087
2745,butter,"#WhatevaWednesdays #NothinNiceRadio #DjNothinNice 
.
.
.

Join Nothin Nice Radio On Air Personality Dj Nothin Nice as he talks with Dancer/ Beatmaker/Producer Butter about recent released ",28.5978,-81.3517,12095015901,0.7783,unhealthy,0,12095
2746,cheese,"I dont need to say cheese. ! #happy #smile #night #edited #photography @ Winter Park, Florida ",28.5978,-81.3517,12095015901,0.0,unhealthy,0,12095
2747,butter,"Fall in love with our craft nut butter!

You can only get this pourable texture from stone grinding in small batches. No mass-produced brands invest the time and ",37.87088,-122.28064,06001422300,0.5093,unhealthy,0,06001
2748,chocolate,Sadly Ici Ice Cream closed their fancy ice cream business in my neighborhood a couple months ago BUT Humphrey Slocumbe out of SF has just opened in its place. This is Mexican Chocolate ,37.8718,-122.275,06001422300,-0.2263,unhealthy,0,06001
2749,ice cream,"Free Ice Cream in Berkeley!! Thanks for the treat @humphryslocombe  Watch the 360 video on @360today_tv &amp; youtube @ Berkeley, California ",37.8718,-122.275,06001422300,0.8585,unhealthy,0,06001
2750,ice cream,Sadly Ici Ice Cream closed their fancy ice cream business in my neighborhood a couple months ago BUT Humphrey Slocumbe out of SF has just opened in its place. This is Mexican Chocolate ,37.8718,-122.275,06001422300,-0.2263,unhealthy,0,06001
2751,chocolate,"vegan, gluten free, refined sugar free chocolate raspberry muffins/cupcakes?? (w a lil bit of matcha) #vegan #glutenfree #paleo @ Berkeley, California ",37.8718,-122.275,06001422300,0.7882,unhealthy,0,06001
2752,chocolate,"It is #sweetsaturday here at 1631 Beverly Place in Berkeley. Stop by for chocolate and a viewing of this home just listed. First time on the market in 44 years.
#openhouse 2-4:30pm
Cherie, ",37.8718,-122.275,06001422300,-0.296,unhealthy,0,06001
2753,butter,"Ever since weve introduced the Rosemary Whipped Body Butter scent to our Body Butter collection, it has quickly become a top selling scent. It smells so divine, earthy with very purifying ",41.5909,-93.6209,19153005100,0.7518,unhealthy,1,19153
2754,pastry,Drinking a Strawberry Shortcake Pastry Ale by Lake Time Brewery at @elbaitshop  ,41.583,-93.6188,19153005100,0.0,unhealthy,1,19153
2755,pizza,Hungry people let me take a quick snap before they dived in! I also took a picture of the dope plates. #foodadventures @ Fong's Pizza ,41.58590005,-93.621869,19153005100,0.0,unhealthy,1,19153
2756,bread,Black Raspberry Bread Pudding!!! #farmtotable #dsmusa #homemadeicecream @ HoQ restaurant ,41.5887499,-93.6107167,19153005100,0.0,unhealthy,1,19153
2757,burger,"I'm at Zombie Burger + Drink Lab - @zombieburgerdm in Des Moines, IA ",41.59037956,-93.61347111,19153005100,0.0,unhealthy,1,19153
2758,donut,Drinking a Happy to Donut by @wrenhousebrew @ Des Sanderson Home Theatre  ,41.5894,-93.6167,19153005100,0.5719,unhealthy,1,19153
2759,butter,"Spring SALE Time to STOCK UP for your Easter  Baskets  with handmade goodies!

BUY 3 Soaps get the 4th one FREE
BUY 1 Body Butter get the 2nd one HALF OFF....Candles are ",29.1868951,-82.12915129999998,12083001900,0.6514,unhealthy,0,12083
2760,candy,"We did this exact same thing when we were growing up! Only we weren't pussies about it like this candy ass, using pillows. We would take turns laying down on the ground ",29.1877,-82.1306,12083001900,-0.1511,unhealthy,0,12083
2761,butter,"BathBombs Buy 3 get 1 Free   
.
.
.
Spring SALE ~ Time to STOCK UP  with handmade goodies!

BUY 3 Soaps get the 4th one FREE
BUY 1 Body Butter get the 2nd one HALF OFF....and all ",29.1868951,-82.12915129999999,12083001900,0.8236,unhealthy,0,12083
2762,donut,"#DonutGrowup little one! 
.
More details on the girl's donut party coming to the blog soon!
.
What is your favorite party you've thrown for your kids? 
.
#ohmamamoment #mommystatus ",29.1877,-82.1306,12083001900,0.8395,unhealthy,0,12083
2763,butter,"Just experimenting on a big healthy yet delicious spiced salad with NO SALT, BUTTER, CHEESE OR CARBS .....and #WALLACH  .... see U all @QslnightclubQue roxboroughseafoodhouse for the ",40.02972800000001,-75.20633826,42101021100,0.5372,unhealthy,0,42101
2764,butter,"Just experimenting on a big healthy yet delicious spiced salad with NO SALT, BUTTER, CHEESE OR CARBS .....and #WALLACH  .... see U all @QslnightclubQue roxboroughseafoodhouse for the ",40.02972800000001,-75.20633826,42101021100,0.5372,unhealthy,0,42101
2765,cheese,"Just experimenting on a big healthy yet delicious spiced salad with NO SALT, BUTTER, CHEESE OR CARBS .....and #WALLACH  .... see U all @QslnightclubQue roxboroughseafoodhouse for the ",40.02972800000001,-75.20633826,42101021100,0.5372,unhealthy,0,42101
2766,cheese,"Just experimenting on a big healthy yet delicious spiced salad with NO SALT, BUTTER, CHEESE OR CARBS .....and #WALLACH  .... see U all @QslnightclubQue roxboroughseafoodhouse for the ",40.02972800000001,-75.20633826,42101021100,0.5372,unhealthy,0,42101
2767,butter,Here's Your #Professional #Dog #Walker snacking on sum stacys cinnamon sugar flavor. Try them with jifbrand  jiff peanut butter to go! #veganfoodie #jiffpeanutbutter #stacyspitachips ,25.88001,-80.18563,12086001205,0.0,unhealthy,0,12086
2768,sugar,Here's Your #Professional #Dog #Walker snacking on sum stacys cinnamon sugar flavor. Try them with jifbrand  jiff peanut butter to go! #veganfoodie #jiffpeanutbutter #stacyspitachips ,25.88001,-80.18563,12086001205,0.0,unhealthy,0,12086
2769,butter,"The Butter Blend Experience includes a treatment, a light shaping and, a take home maintenance product to preserve it all. #theashaexperience #texturelove #luxurybeauty #luxurybrand ",33.92016,-84.38194,13121010205,0.0,unhealthy,0,13121
2770,butter,"So excited for the upcoming movie Dumbo that Im going to watch the original with a side of popcorn and homemade peanut butter cookies, in the shape of peanuts  they were super delicious ",33.79852,-117.85968,06059076204,0.9117,unhealthy,1,06059
2771,popcorn,"So excited for the upcoming movie Dumbo that Im going to watch the original with a side of popcorn and homemade peanut butter cookies, in the shape of peanuts  they were super delicious ",33.79852,-117.85968,06059076204,0.9117,unhealthy,1,06059
2772,butter,"Your hump day specials are making their way to stands! Up first, BANANAS FOSTER. This is a banana rum cake topped with a caramel buttercream and caramel sauce. And,  PEANUT BUTTER ",44.7225999,-93.17414599,27037060826,0.0,unhealthy,0,27037
2773,cake,"Its our LAST DAY for these pie specials! Dont miss out on our COCONUT CREAM PIE (coconut/almond cake filled with Bavarian cream, topped with coconut/Bavarian buttercream, rolled in ",44.7225999,-93.17414599,27037060826,0.1867,unhealthy,0,27037
