,keyword,text,lat,long,census,comp
176,whole foods,"Pro tip, its inside Whole Foods! (@ Groundwork Coffee Co. in Long Beach, CA) ",33.829653,-118.144207,6037573601,0.0
177,whole foods,Cheers  to #hump day @sweetwaterbrew #lunch @ Whole Foods Market ,33.84090792,-84.38181159999998,13121009502,0.4767
178,whole foods,"Go Nuts Co. STOCKED!
@wholefoods  UNIVERSITY HEIGHTS, Providence, RI 
Get yours today!
Youll go nuts for it!
 @ Whole Foods Market ",41.83736342,-71.40831113,44007003100,-0.6679
179,whole foods,"It was so exciting to see my cousins' baby food on the shelves at our local Whole Foods! It was even more exciting that they had #coupons!  Our daughter is outgrowing these pouches, but ",44.97414459,-93.4453385,27053026403,0.6908
180,whole foods,"A new adventure every time we head to the our favorite place for healthy goodies!!Whole Foods Coop, we are going in!! 

.
.
.
.
.
#instafood #wholefoods #healthylifestyle ",46.79556,-92.09427,27137001600,0.8469
181,whole foods,"I'm at Whole Foods Market - @wfmseattle in Lynnwood, WA ",47.82011244,-122.27203677,53061051905,0.0
182,whole foods,"Join the Whole Foods Market team! See our latest Store Jobs job openings, including ""Bakery Counter Team Member (Baked Goods, Caf Service)"", via the link in our bio. #grocery #SantaClara, CA",37.3807339,-121.97501470000002,6085505202,0.3595
183,whole foods,"I'm at Whole Foods Market - @wfmpdxpearl in Portland, OR ",45.52363869,-122.68340208,41051005000,0.0
184,whole foods,Post-Workout lunch was awesome and we were able to sit outside in this awesome weather! #FlexFit44Nutrition @ Whole Foods Market ,32.79584923,-96.80159363,48113001704,0.8588
185,whole foods,"I'm at Whole Foods Market - @wfmparamus in Paramus, NJ ",40.91431693,-74.05785161,34003042500,0.0
186,whole foods,"Join the Whole Foods Market team! See our latest Store Jobs job openings, including ""Dishwasher (Prepared Foods Team Member)- No Experience Required"", via the link in our bio. #grocery #SantaClara, CA",37.3807339,-121.97501470000002,6085505202,0.0
187,whole foods,3/26 #yolybl19 #earlydinner #eatyourveggies @ Whole Foods Market ,33.77511645,-84.3657732,13121001300,0.0
188,whole foods,Looking to score a job at Whole Foods Market? You're in luck. Click the link in our bio for the job description and information on how to apply: Dishwasher #grocery #Labor,37.5442835,-122.2921747,6081607500,0.4588
189,whole foods,"I'm at Whole Foods Market in New York, NY ",40.76801497,-73.98172254,36061014500,0.0
190,whole foods,"This Store Jobs job might be a great fit for you. Click the link in our bio to see it and more. Produce Associate Team Leader (ATL) at Whole Foods Market #grocery #SanFrancisco, CA",37.7813029,-122.399853,6075017801,0.765
191,whole foods,Save 25% on All Beauty products at Whole Foods Market between March 27 - April 2.  Get additional  10% if you are a Prime member. Dont miss a chance to stock up on your favorite Vikas ,44.97414459,-93.4453385,27053026403,0.8659
192,whole foods,"WTF is tangy meatless meatballs, sounds like a oxymoron #wtf #tangmeatlessmeatballs #meatballs #oxymoron #tomdudley #bluesbuddha tdahp @bluesbuddha @ Whole Foods Market ",40.82470727,-73.97406838,34003013002,-0.5473
193,whole foods,"I'm at The Loft at Whole Foods in New York, NY ",40.73499928,-73.99118863,36061006100,0.0
194,whole foods,"I'm at Whole Foods Market in New York, NY ",40.73504451,-73.99110084,36061005200,0.0
195,whole foods,"I'm at Whole Foods Market in New York, NY ",40.71557916,-74.01136824,36061002100,0.0
196,whole foods,"Looking forward to being back at Whole Foods on Friday, March 29. We will have several of your Southern favorites including: Carrot cake, our luscious Lemon Blueberry pound cake, Sock it ",39.9347,-75.0311,34007603200,0.4215
197,whole foods,"I'm at Whole Foods Market in New York, NY ",40.71557916,-74.01136824,36061002100,0.0
198,whole foods,#samurai #wholefoods @ Whole Foods Market ,35.89940442,-78.65042642,37183054007,0.0
199,whole foods,Back to #cleanish eating after weekend #wholefoods #silverlake @ Whole Foods Market 365 ,34.10287679,-118.25860083,6037187300,0.0
200,whole foods,"Tasty, pretty balanced. Rather potent. - Drinking a Big Bad Baptist by @EpicBrewing @ Whole Foods Market   ",41.8937,-87.9609,17043843000,-0.0772
201,whole foods,Falcon: that not food is monster egg... @ Whole Foods Market ,41.76078441,-72.73898743,9003496900,0.0
202,whole foods,Tempting but Im the only one besides Dad who likes jackfruit... @ Whole Foods Market ,41.76078441,-72.73898743,9003496900,0.5719
203,whole foods,"Some basics from Whole Foods...  #yum #food #groceries #lchf #lowcarb #keto #wholefoodshaul #realfood @ San Francisco, California ",37.7793,-122.419,6075012402,0.0
204,whole foods,"Don't submit then quit. Apply for jobs like ""part time produce team member"" at Whole Foods Market, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #grocery #Retail",36.97428170000001,-121.9635507,6087121700,0.6249
205,whole foods,"Its a good day to have a good day. Coffee, lunch and work stuff on a beautiful Monday afternoon #myresetproject #fitness # @ Whole Foods Market ",36.06741789,-115.17439306,32003002847,0.8658
206,whole foods,Quien me iba a decir hace 5 aos cuando hice estas fotos que me encontrara en el supermercado de la esquina de mi casa en Los Angeles #felizlunes #modelmemories en Whole Foods Market ,34.07024806,-118.36070209,6037214501,0.0
207,whole foods,Toto... all about diversification. @ The Wexford Pub At Whole Foods ,40.61222845,-80.05299748,42003413100,0.0
208,whole foods,The cashier at Whole Foods yesterday was telling a couple in front of me that his wife had recently died of a brain aneurysm. I watched them flinch in shock in reaction.,33.86037257,-118.38851606,6037621102,-0.7351
209,whole foods,Tonights dinner @ Whole Foods Market ,34.15095871,-118.24598088,6037302002,0.0
210,whole foods,"Dinner (@ Whole Foods Market - @wfmlosangeles in Glendale, CA w/ @pstowncar @latowncar)  ",34.15100531,-118.24594212,6037302002,0.0
211,whole foods,Fort Knox @ Whole Foods Market ,34.00109252,-118.46981441,6037273200,0.0
212,whole foods,"I'm at Whole Foods Market in Bee Cave, TX ",30.30763946,-97.93784031,48453001784,0.4995
213,whole foods,"HAWAII HEAT Had another blast with the HH OHANA, In San Rafael nothing like a Hawaii Heat Field Trip to the local Whole Foods between games these are the memories the boys and their ",37.9729,-122.5319,6041111000,-0.2755
214,whole foods,"I'm at Whole Foods Market - @wfmhawaii in Kahului, HI w/ @jiangyihan ",20.89163381,-156.46450184,15009031900,0.0
215,whole foods,Drinking a Lager by @CigarCityBeer @ Whole Foods Market - South Capitol Hill  ,38.8803,-77.0049,11001007200,0.0
216,whole foods,"Morning ritual.
Rewarding my body with whole foods. Fueling my body for all the exercise and activities I like to do. Whats in there? Oatmeal, berries, half a small banana, cinnamon, ",34.04954,-118.25745,6037207710,0.7096
217,whole foods,"I'm at Whole Foods Market - @wfmparamus in Paramus, NJ ",40.91431693,-74.05785161,34003042500,0.0
218,whole foods,"Drinking a Peach, Love, &amp; Happiness by @SweetWaterBrew @ Whole Foods Market - South Capitol Hill  ",38.8803,-77.0049,11001007200,0.8316
219,whole foods,"This Store Jobs job might be a great fit for you. Click the link in our bio to see it and more. Dishwasher (Prepared Foods Team Member)- No Experience Required at Whole Foods Market #grocery #Napa, CA",38.3233503,-122.30621940000002,6055200601,0.6597
220,whole foods,"I'm at Whole Foods Market - @wholefoodschi in Chicago, IL ",41.94015938,-87.66831016,17031062400,0.0
221,whole foods,#mango #prosecco would pair really well with @deepeddyvodka lorinsk300 @cjd11 for the #suburban #lifestyle @ Whole Foods Market ,38.90232906,-77.26287564,51059460800,0.3384
222,whole foods,"I'm at Whole Foods Market in New York, NY ",40.72379291,-73.991461,36061003602,0.0
223,whole foods,Im actually in Whole Foods shopping. Who have I become,33.50640869,-112.03797083,4013108502,0.0
224,whole foods,#mercuryretrograde fam. Stay #weird out there. @ Whole Foods Market ,33.73123749,-117.99047627,6059099703,0.0
225,whole foods,"See our latest Los Altos, CA #FacilitiesMgmt job opportunity and click the link in our bio to apply: Maintenance &amp; Store Sanitation team member at Whole Foods Market #grocery",37.3988859,-122.1107103,6085510400,0.4215
226,whole foods,"I'm at Whole Foods Market - @wfm_dedham in Dedham, MA ",42.23259857,-71.17781846,25021402400,0.0
227,whole foods,"My cheese fix (@ Whole Foods Market - @wfmbrooklyn in Brooklyn, NY) ",40.67526188,-73.98886313,36047011900,0.0
228,whole foods,"I'm at Whole Foods Market - @wfmedgewaterchi in Chicago, IL ",41.99146284,-87.65992428,17031030101,0.0
229,whole foods,"We're hiring in Lafayette, CA! Click the link in our bio to apply to this job and more: Maintenance and Store Sanitation Team Member - part time at Whole Foods Market #grocery #FacilitiesMgmt",37.8934422,-122.1171836,6013349000,0.0
230,whole foods,"lol everyone's so rude in here today like what's everyone's problem? geez! (@ Whole Foods Market - @wholefoodschi in Chicago, IL) ",41.94015938,-87.66831016,17031062400,-0.2465
231,whole foods,Getting Some Bean @ Whole Foods Market ,34.02256896,-118.43803257,6037271600,0.0
232,whole foods,not something I expected to see in the Whole Foods parking lot @ Whole Foods Market ,41.99113096,-87.6596951,17031030101,0.0
233,whole foods,"Bringing back my favorite breakfast  
.
.
This is a dairy free  cashew pesto sauce I found at Whole Foods and it is amazingg 
.
.
As you saw, I meal prepped yesterday which means I ",42.3577,-71.0565,25025030300,0.743
234,whole foods,Citroen 2CV delivery truck at the @wholefoods in Germantown!  #Citroen #2CV #germantown #tennessee #memphis #carspotting #car #cars #carsofinstagram @ Whole Foods Market ,35.08902261,-89.80238891,47157021341,0.0
235,jewel-osco,"That moment when, your friends go budget shopping with you.  #IFLY #RamonIsNotAlone #98dollarslater @ Jewel-Osco ",41.84804186,-88.34267617,17089852807,0.4767
236,jewel-osco,Look what I found in the Checkout lane! Lol @ Jewel-Osco ,42.01758677,-87.67449959999998,17031010202,0.4753
237,pavilions,"Looking to score a job at U.S. Bank? You're in luck. Click the link in our bio for the job description and information on how to apply: Universal Banker 1 NMLS - West Hills Pavilions (40 hrs) #branchbanking #Calabasas, CA",34.1367208,-118.66148090000002,6037800202,0.4588
238,pavilions,"BIG NEWS We are now available at VONS and PAVILIONS stores near you! 
-
Umpqua Team Members Deanna (Director, Retail Sales) and Mandy (Co-Founder) are all smiles at the corporate ",33.8799,-117.929,6059011300,0.5255
239,pavilions,Had the opportunity to see an advanced screening of Dumbo today thanks to disneyd23!! Who better to take than one of my best friends! @UpsideDownHair @ Denver Pavilions ,39.7438698,-104.9908218,8031001702,0.957
240,pavilions,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Universal Banker 1 NMLS - West Hills Pavilions (40 hrs)"" in #Chatsworth, CA. #branchbanking",34.2506356,-118.61481,6037113213,0.0772
241,food 4 less,"I'm at Food 4 Less Fuel Center in Los Angeles, CA ",33.9288842,-118.3094894,6037602700,0.0
242,food 4 less,"Food 4 Less. Actually Pay 4 More. (@ Food 4 Less in Lemon Grove, CA) ",32.7436141,-117.0375515,6073014400,-0.0314
243,randalls,"I'm at @Randalls_stores in Kingwood, TX ",30.0497663,-95.246121,48339692400,0.4995
244,randalls,"I'm at @Randalls_stores in Kingwood, TX ",30.0488261,-95.1820018,48201250900,0.4995
245,tom thumb,"I'm at Tom Thumb in Hurst, TX ",32.8640062,-97.1795488,48439113611,0.4995
246,tom thumb,Police converge on Far North Dallas Tom Thumb in search of robbery suspects ,32.96139908,-96.82949829,48113013616,-0.34
247,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
248,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
249,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
250,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
251,vons,I'm at Vons Parking Lot ,34.07993869,-118.26114261,6037195600,0.0
252,vons,"I'm at @Vons in Los Angeles, CA ",34.07951816,-118.26127098,6037195600,0.0
253,vons,"28.5"" of pure happiness. 


some abnormalities were found while I was pregnant,  but nothing could be looked into till after Vons birth. now that we were finally able to have samples ",29.67159,-83.38911999999998,12123950400,0.3182
254,vons,#california #organic #purpleyams #soulfood @ Vons ,34.02657482,-118.42696309,6037271702,0.0
255,vons,"We're hiring! Click to apply: Universal Banker 2 NMLS - Rancho Santa Margarita Vons (35 hrs) -  #branchbanking #RanchoSantaMargarita, CA",33.640855,-117.603104,6059032054,0.0
256,vons,Spring Flowers at #Vons @ Vons ,33.69819917,-117.88700264,6059074107,0.0
257,vons,Lunch time #healthyfoodeating #healthychoice #ketomeals #lowcarb #wholefoods #foodphotography #foodismedicine #foodporn #foodie #healthybreakfast #bpcoffee #comforting @ Vons ,33.84978742,-117.7916899,6059021915,0.0
258,vons,"BIG NEWS We are now available at VONS and PAVILIONS stores near you! 
-
Umpqua Team Members Deanna (Director, Retail Sales) and Mandy (Co-Founder) are all smiles at the corporate ",33.8799,-117.929,6059011300,0.5255
259,vons,So lets say I win the $500 grill &amp; groceries... but I dont want the grill itself... can I get the $500 itself and spend it on the groceries?  @vons @Albertsons #monopoly #vonsmonopoly #monopolywin #shopplaywin ,33.72771273,-118.05688228,6059099514,0.2957
260,vons,"I'm at @VONS in Inglewood, CA ",33.9602571,-118.3492188,6037601001,0.0
261,vons,"Lunch today; cheese, cucumbers, olives and turkey.. #healthyfoodeating #ketomeals #wholefoods #healthybreakfast #healthymonday #healthychoice #lowcarb #keepgoing #loveyourself #paleo @ Vons ",33.84978742,-117.7916899,6059021915,0.0
262,vons,"I'm at @VONS in Simi Valley, CA ",34.2732938,-118.6780134,6111008302,0.0
263,vons,"I'm at @VONS in Los Angeles, CA ",34.0970657,-118.287983,6037191302,0.0
264,vons,"Looking to score a job at U.S. Bank? You're in luck. Click the link in our bio for the job description and information on how to apply: Universal Banker 3 NMLS - Balboa Vons (35hrs) #branchbanking #SanDiego, CA",32.715738,-117.1610838,6073005300,0.4588
265,acme markets,One lucky ACME customer won $4.15 million on the Match 6 from a ticket bought at our Doylestown store! Congratulations!  #match6 #luckywinner palottery @ ACME Markets ,40.32253717,-75.13237479,42017104701,0.8997
266,safeway,"See our latest #MorganHill, CA #branchbanking job opportunity and click the link in our bio to apply: Universal Banker 1 NMLS - Tennant Station Safeway (37 hrs) at U.S. Bank",37.13050120000001,-121.6543901,6085512314,0.4215
267,safeway,"I'm at @Safeway in San Francisco, CA ",37.7746023,-122.4652111,6075045200,0.0
268,safeway,"Need a container (at @Safeway in Everett, WA) ",47.9941771,-122.20016509999998,53061040300,0.0
269,safeway,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Universal Banker 1 NMLS - Bernal Safeway (35 hrs)"" in #Pleasanton, CA. #branchbanking",37.6624312,-121.8746789,6001450607,0.0772
270,safeway,"Cokes for the husband. (at @Safeway in Burien, WA) ",47.4718113,-122.336927,53033027900,0.0
271,safeway,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Universal Banker 2 NMLS - University Place Safeway (40 hrs)"" in #Tacoma, WA. #branchbanking",47.2528768,-122.4442906,53053061601,0.0772
272,safeway,"""Human waste on sidewalk has been stepped on and spread all around. Location is the backside of Safeway near the northwest corner of the building on sidewalk along San Jose Ave."" (Bernal Heights) ",37.743519,-122.422686,6075025300,-0.4215
273,safeway,"A short letter to the female @starbucks barista working the Safeway Starbucks on Cowell (Store #1561) at around 5:50pm this evening (3/27/19):
Thank you for the delicious drink! I would ",38.54120991,-121.72519505,6113010608,0.7574
274,safeway,"Late check-in. Brought in a big bag of coins to turn into a gift card. (at @Safeway in Oakland, CA w/ @meekorouse)  ",37.8504868,-122.25228490000002,6001400200,0.4404
275,safeway,"Want to work at U.S. Bank? We're hiring in #Mesa, AZ! Click the link in our bio for details on this job and more: Universal Banker 1 NMLS (30 hrs) - North Power Road Safeway - Mesa, AZ #branchbanking",33.4151843,-111.8314724,4013421400,0.1511
276,safeway,"Nervous to apply for a job like ""Universal Banker 1 NMLS (37 hrs) - Cactus Safeway - Peoria, AZ"" at U.S. Bank? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #branchbanking #Peoria, AZ",33.5805955,-112.2373779,4013071911,0.4215
277,safeway,Fuck no!  Just stop M&amp;Ms. @ Safeway ,37.76910525,-122.42826619,6075016900,-0.8016
278,albertsons,"This job might be a great fit for you: Universal Banker 1 NMLS - Port Orchard Albertsons (36 hrs) -  #branchbanking #PortOrchard, WA",47.54037320000001,-122.6362492,53035092200,0.765
279,albertsons,"Have you ever had a role like ""Universal Banker 1 NMLS - Paso Robles Albertsons (32 hrs)""? What did you like most about that job? #branchbanking #PasoRobles, CA",35.6368759,-120.6545022,6079010201,0.6553
280,albertsons,"I'm at Albertsons in Lafayette, LA ",30.15627455,-92.05089215,22055001403,0.0
281,albertsons,"I'm at Albertsons Pharmacy in Arcadia, CA ",34.1076874,-118.0229272,6037431502,0.0
282,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,6037431502,0.0
283,albertsons,"Career tip for landing jobs like ""Universal Banker 1 NMLS - Reseda Albertsons (40 hrs) Bilingual Spanish Preferred"" in #LosAngeles, CA. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #branchbanking",34.2011141,-118.5360517,6037131020,0.7717
284,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,6037543703,0.0
285,albertsons,"Click the link in our bio to see currently open #branchbanking jobs like ""Universal Banker 1 NMLS - Chino Hills Albertsons (25 hrs)"" at U.S. Bank in #ChinoHills, CA.",33.989818799999995,-117.7325848,6071000105,0.3612
286,ralphs,Remo and I ate at the oldest Italian Restaurant in America #Ralphs the ultimate experience #YES! @ Ralph's Italian Restaurant ,39.94007,-75.15785,42101001800,0.0
287,ralphs,Tag whoever can make this.  #losangeles #socal #skate #carpentry @ Ralphs ,34.20707551,-118.50890142,6037131900,0.0
288,ralphs,"Friday April 12th
Jakes Sports Cafe 

The Agony Scene 
Crafting The Conspiracy
All Falls Down
Through Life

$13adv $16door
Advance Tickets: Ralphs Records, Local ",33.5647,-101.878,48303001502,-0.7351
289,ralphs,"I'm at Ralphs in Los Angeles, CA  ",33.95816915,-118.41858387,6037276604,0.0
290,ralphs,"Lunch shopping (@ Ralphs in Irvine, CA) ",33.70465681,-117.78538956,6059052526,0.0
291,ralphs,"best shopping happens now (@ Ralphs in Studio City, CA) ",34.1397076,-118.3678423,6037143604,0.6369
292,ralphs,"I'm at Ralphs in Sherman Oaks, CA ",34.149897100000004,-118.4392015,6037141201,0.0
293,kroger,"Have you ever had a role like ""Kroger Retail Clerk 1 1""? What did you like most about that job? #Retail #LakeCharles, LA",30.212427,-93.2128091,22019000800,0.6553
294,kroger,"Can you recommend anyone for this #Retail job in #Shreveport, LA? Click the link in our bio to see it and more. Kroger Retail Clerk 1 1 at Kroger",32.4448139,-93.7220901,22017023000,0.3612
295,kroger,"I'm at Kroger Gas in Houston, TX ",29.97983696,-95.21596362,48201250302,0.4995
296,kroger,"Get your KDF poster's &amp; T-shirts at the Kroger's (3165 South 2nd Street) off Central Ave, in back of Churchill Downs! @ Kroger ",38.20255348,-85.76138476,21111004100,0.0
297,kroger,Chickpea pasta with meatless chicken strips from Kroger! Such a yummy dinner!  @ Ohio ,40.5,-82.5,39083006900,0.6103
298,kroger,"I'm at Kroger Fuel Center in Centerville, OH ",39.64012,-84.109825,39057220200,0.0
299,kroger,"Foods (at @Kroger in Centerville, OH) ",39.64002699,-84.10976722,39057220200,0.0
300,kroger,"Kroger is hiring in #Mansfield, TX! Read about our latest #Pharmaceutical job opening via the link in our bio: Pharmacy Technician",32.607068100000006,-97.1174602,48439111551,0.5461
301,kroger,"I'm at Kroger Field - @universityofky in Lexington, KY ",38.02262168,-84.50520515,21067002400,0.0
302,kroger,"I'm at Kroger Gas in Beaumont, TX ",30.08405889,-94.14226491,48245001301,0.4995
303,kroger,"If you're looking for work in #LakeCharles, LA, check out this #Retail job via the link in our bio: Assistant Store Manager - Lake Charles at Kroger",30.1708916,-93.250934,22019001904,0.0
304,kroger,"Can you recommend anyone for this #Pharmaceutical job in #Dallas, TX? Click the link in our bio to see it and more. Certified Pharmacy Technician at Kroger",32.8138484,-96.8292407,48113000401,0.694
305,kroger,"I'm at @Kroger in Houston, TX ",29.773290000000006,-95.389824,48201510200,0.4995
306,kroger,"Don't be shy. Score a job like ""Pharmacy Clerk"" at Kroger by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Pharmaceutical #Bryan, TX",30.673803000000003,-96.3362907,48041000101,0.8903
307,kroger,"Interested in a job in #Arlington, TX? This could be a great fit. Click the link in our bio to apply: Certified Pharmacy Technician at Kroger #Pharmaceutical",32.7749917,-97.0816959,48439113104,0.9106
308,kroger,"We're hiring in #Sulphur, LA! Click the link in our bio to apply to this job and more: Kroger Retail Clerk 1 1 at Kroger #Retail",30.226542,-93.3610515,22019003000,0.0
309,kroger,"I'm at @Kroger in Memphis, TN ",35.13509161,-90.00358121,47157003200,0.0
310,kroger,"See our latest #Frisco, TX #Pharmaceutical job opportunity and click the link in our bio to apply: Certified Pharmacy Technician at Kroger",33.140425300000004,-96.8027815,48085030404,0.7213
311,kroger,"Kroger is hiring in #FlowerMound, TX! Read about our latest #Pharmaceutical job opening via the link in our bio: Certified Pharmacy Technician",33.034826,-97.071126,48121021750,0.5461
312,kroger,The @wienermobile Weinermobile spotted!! @ Kroger ,39.3772302,-84.37586099,39017011120,0.0
313,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0
314,kroger,"Want to work at Kroger? We're hiring in #Denton, TX! Click the link in our bio for details on this job and more: Certified Pharmacy Technician #Pharmaceutical",33.1457308,-97.1026418,48121021407,0.5893
315,kroger,"This job is now open at Kroger in #Houston, TX. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Certified Pharmacy Technician #Pharmaceutical",29.757494,-95.6274772,48201451601,0.694
316,kroger,"Fantastic, super hoppy and fruity guava. Well done - Drinking a Josh the Guava King by @clownshoesbeer at @kroger   ",37.6529,-77.6255,51087200121,0.8625
317,kroger,"Want to work at Kroger? We're hiring in #Spring, TX! Click for details:  #Retail",30.0333141,-95.5543974,48201553900,0.5893
318,kroger,"I'm at @Kroger in Beaumont, TX ",30.1168642,-94.1708755,48245000307,0.4995
319,kroger,"This #branchbanking job might be a great fit for you. Click the link in our bio to see it and more. Universal Banker 1 NMLS (20hr) Galloway Kroger - OH at U.S. Bank #Galloway, OH",39.913345,-83.162972,39049008161,0.765
320,kroger,"Want to land a job like ""In Store Branch Manager NMLS 1 - Branch Hill Guinea Pike Kroger"" at U.S. Bank? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #branchbanking #Loveland, OH",39.2689476,-84.263826,39061024303,0.4215
321,kroger,"Kroger is hiring in #Orange, TX! Read about our latest #Pharmaceutical job opening via the link in our bio: Pharmacy Technician",30.1056812,-93.7468693,48361020900,0.5461
322,kroger,"Don't submit then quit. Apply for jobs like ""Kroger Retail Clerk 1 1"" at Kroger, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #Allen, TX",33.082736600000004,-96.6445205,48085031411,0.8091
323,kroger,"I'm at @Kroger in Columbus, OH ",39.98443305,-82.81640323,39049007395,0.0
324,kroger,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. Kroger Retail Clerk 1 1 at Kroger #Houston, TX",29.7366354,-95.5450968,48201432300,0.87
325,kroger,"Click the link in our bio to see currently open #Pharmaceutical jobs like ""Certified Pharmacy Technician"" at Kroger in #Spring, TX.",30.0400749,-95.486668,48201553500,0.694
326,kroger,"Want to work at Kroger? We're hiring in #Houston, TX! Click the link in our bio for details on this job and more: Kroger Retail Clerk 1 1 #Retail",29.9832988,-95.56583,48201552700,0.5893
327,kroger,"See our latest #Arlington, TX #Pharmaceutical job opportunity and click the link in our bio to apply: Certified Pharmacy Technician at Kroger",32.6482413,-97.1885772,48439111532,0.7213
328,kroger,"This #Sales job might be a great fit for you. Click the link in our bio to see it and more. Jewelry Sales Professional at Kroger #Wylie, TX",33.009282,-96.5750022,48085031309,0.87
329,kroger,"Want to work at Kroger? We're hiring in #FortWorth, TX! Click the link in our bio for details on this job and more: Pharmacy Technician #Pharmaceutical",32.8958289,-97.2703341,48439113921,0.5893
330,kroger,"I'm at Kroger Fuel Center in Toledo, OH ",41.61139571,-83.60427127,39095006800,0.0
331,kroger,"See our latest #FlowerMound, TX #Pharmaceutical job opportunity and click the link in our bio to apply: Pharmacy Technician at Kroger",33.034826,-97.071126,48121021750,0.7213
332,kroger,"Nervous to apply for a job like ""Pharmacy Technician"" at Kroger? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Pharmaceutical #Magnolia, TX",30.2227001,-95.5671561,48339690500,0.7213
333,kroger,"Want to work at Kroger? We're hiring in #Wylie, TX! Click the link in our bio for details on this job and more: Certified Pharmacy Technician #Pharmaceutical",33.009282,-96.5750022,48085031309,0.5893
334,kroger,"Nervous to apply for a job like ""National Account Manager, Kroger and Harris Teeter"" at Sanofi? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Marketing #Cincinnati, Ohio",39.1031182,-84.5120196,39061000700,0.4215
335,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0
336,kroger,"I'm at Kroger in Humble, TX ",30.0064776,-95.2811112,48201240902,0.4995
337,kroger,"I'm at @Kroger in Humble, TX ",29.97893339,-95.21506996,48201250302,0.4995
338,trader joe's,"I'm at Trader Joe's in Manchester, CT ",41.80652404,-72.55729573,9003514102,0.0
339,trader joe's,"I'm at Trader Joe's in South San Francisco, CA ",37.66477725,-122.44607834,6081601902,0.0
340,trader joe's,"I'm at Trader Joe's in Palo Alto, CA ",37.43838767,-122.15784374,6085511609,0.0
341,trader joe's,"This bread was so hard... what the French? traderjoes never lets me down when Im trying to get my grub on @ Trader Joe's  -  Los Angeles , CA ",34.0998,-118.32667,6037190700,0.0
342,trader joe's,"you are v pretty and I will try v hard to keep you alive. (@ Trader Joe's in Dallas, TX)  ",32.95067895,-96.80198147,48113013606,0.6597
343,trader joe's,"I'm at Trader Joe's in Scottsdale, AZ ",33.63589059,-111.91736219,4013216816,0.0
344,trader joe's,"Stale Trader Joes Sushi @ Trader Joe's-Manhattan Beach,CA ",33.90180161,-118.38090032,6037620400,0.0
345,trader joe's,"Heathy choices (@ Trader Joe's in Wayne, PA) ",40.07326205,-75.43347194,42029300101,0.0
346,whole foods,#burgers and #fries at @wholefoods #BurgerBarrel and they dont skimp on the fries  @ Whole Foods Market ,35.44413001,-80.87154051,37119006209,0.0
347,whole foods,"Morning Satsuma  I love it when peels right off. My whole family loves them. Whole Foods has these. 
@stephozzy3000
sydslifeee 
seth.le.chef 
l.t.osborne 
#satsuma
#goodmorning @ New ",29.948479,-90.070864,22071013400,0.836
348,whole foods,"I'm at The Loft at Whole Foods in New York, NY ",40.73499928,-73.99118863,36061006100,0.0
349,whole foods,"I'm at Whole Foods Market in New York, NY ",40.73504451,-73.99110084,36061005200,0.0
350,whole foods,"(@ Whole Foods Market in New York, NY) ",40.73504451,-73.99110084,36061005200,0.0
351,whole foods,Best thing ever! Yass  @ Whole Foods Market ,34.24023109,-119.17940587,6111005004,0.6696
352,whole foods,"Yep... I forgot to bring my own bag.  (@ Whole Foods Market - @wholefoodsnorca in Redwood City, CA) ",37.48245549,-122.23146556,6081610203,0.0
353,whole foods,Dinner tonight was Almond Poached Chicken Salad with a homemade apple cider oil and vinegar dressing. Thank the gods for a nearby Whole Foods in Dunedin. We would not be able to find the ,28.0194,-82.7636,12103026907,0.3612
354,whole foods,"Whole Foods Market is hiring in Napa, CA! Click the link in our bio to apply: Dishwasher (Prepared Foods Team Member)- No Experience Required #grocery #Labor",38.3233503,-122.30621940000002,6055200601,-0.3595
