,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
1638,fruit,"Fresh, local, organic @SweetCreekFood Fruit Spreads on sale for $3.99 (reg $5.49) until 4/2 at @firstaltcoop! ",44.55398186,-123.26452663,41003000100,0.3802,healthy,41003000100,1
1639,apple,"Whaaaaaa? When did holding shift when clicking the minimize button on a Mac NOT sloooowly minimize?

1. Starup chimes
2. Glowing Apple logo
3. Sloooowly minimize",36.18530493,-115.31142573,32003003222,0.0,healthy,32003003222,0
1640,apple,"Happy Thursday! We have so many specials today just for you! Magic Bar (Layers of toasted coconut, butterscotch chips &amp; chocolate chips), Caramel Apple Pie, Pineapple, Banana Split, ",36.68603,-121.79466000000001,06053014302,0.6467,healthy,06053014302,0
1641,banana,"Happy Thursday! We have so many specials today just for you! Magic Bar (Layers of toasted coconut, butterscotch chips &amp; chocolate chips), Caramel Apple Pie, Pineapple, Banana Split, ",36.68603,-121.79466000000001,06053014302,0.6467,healthy,06053014302,0
1642,mango,"Weekend Specials: Green Tea, Ube, Lava Colada, Mud Pie, PB Cup, Mango Pineapple, Magic Bar - Dont forget the Loaded Baked Potatoes, Deep Fried Cheesecakes, CheeseShakes ",36.68603,-121.79466000000001,06053014302,0.1695,healthy,06053014302,0
1643,apple,"Grilled asparagus up next with apple cured bacon
@biggreenegg #clevelandindians party #grilling
#grillporn#igchef #chefsofinstagram
 #PRIVATECHEFLIFE #privatedinner
#privatechef ",40.0,-100.0,20137951700,0.4019,healthy,20137951700,0
1644,asparagus,"Grilled asparagus up next with apple cured bacon
@biggreenegg #clevelandindians party #grilling
#grillporn#igchef #chefsofinstagram
 #PRIVATECHEFLIFE #privatedinner
#privatechef ",40.0,-100.0,20137951700,0.4019,healthy,20137951700,0
1645,orange,Excited to share the latest addition to my #etsy shop: Orange Sapphire Ring  @ United States ,40.0,-100.0,20137951700,0.7506,healthy,20137951700,0
1646,apple,"This compact card reader works with an app on your smartphone so you can do business anywhere. It has cellular and wifi connectivity and works with contactless, chip, swipe, Apple Pay, ",40.0,-100.0,20137951700,-0.1027,healthy,20137951700,0
1647,banana,"So here we have buttery pretzel Dijon  crusted ahi tuna over roasted cauliflower with purple cabbage white balsamic slaw and tostones ... banana bread beer
#ahi
#tostones #bananabreadbeer ",40.0,-100.0,20137951700,0.4767,healthy,20137951700,0
1648,blueberry,"Just finished teaching my morning Qkids classes and time for breakfast!

Thanks @kodiakcakes for the free Blueberry and Maple Flapjack cup! It was delicious ! I loved how quick and easy it ",40.0,-100.0,20137951700,0.9557,healthy,20137951700,0
1649,cauliflower,"So here we have buttery pretzel Dijon  crusted ahi tuna over roasted cauliflower with purple cabbage white balsamic slaw and tostones ... banana bread beer
#ahi
#tostones #bananabreadbeer ",40.0,-100.0,20137951700,0.4767,healthy,20137951700,0
1650,fish,"Madhunani Motif ""Dancing Fish"" on a ring dish

Something for fun for my home.. In love with this color combination at the moment. 
.
.
#artforthehome #handpainted #madhubanimotifs ",40.0,-100.0,20137951700,0.8176,healthy,20137951700,0
1651,hummus,"|Good morning!  Happy Tuesday. I'm preparing breakfast this morning with ""HUMMUS and TOAST"" @sabra ORGANIC SIMPLY ROASTED GARLIC HUMMUS my favorite brand for ""hummus and guacamole"". My ",40.0,-100.0,20137951700,0.7901,healthy,20137951700,0
1652,orange,"I've been posting too many selfies lately but I'm adorable and I actually pulled off orange and it's important you know about it.

#helloworldwelcometomybathroom #orange #Selfie #Cutie ",40.0,-100.0,20137951700,0.7579,healthy,20137951700,0
1653,fruit,"#BlueLIESMatter Tshirt

Brand: Fruit of the Loom
Style: Short sleeve 
Color: Black or white
Size: S; M; L; XL (add $2 for) 2X and 3X
Image placement: *CUSTOMIZABLE* 
Front OR back or ",40.0,-100.0,20137951700,-0.2263,healthy,20137951700,0
1654,yogurt,The Big Green Egg was lit and so was the rest of the party and this was the main which was Chipotle BBQ rub grilled wings @ChefConcepcion1 @Spiceologyco serve with a yogurt Amish blue ,40.0,-100.0,20137951700,0.4019,healthy,20137951700,0
1655,apple,New Sign! An apple a day... @ I AmEricas Flags ,32.558976,-95.860712,48467950700,0.0,healthy,48467950700,0
1656,apple,"Agree or Disagree  New SNS Podcast out not on Apple Podcast and Spotify @ Miami, Florida ",25.7752,-80.192,12086003704,-0.0258,healthy,12086003704,0
1657,chicken,"#TheHotSauceBoss #JerkShrimp and #Chicken #GrandOpening #Countdown. Only days away!  #Free #Kush to anybody that walks up and says #GetlostintheSauce 
#Healthy #HotSauce ",25.7752,-80.192,12086003704,0.0,healthy,12086003704,0
1658,egg,Saturday morning start with some Spinach Egg White Frittatas and Cafecito.... @gardenlites traderjoes costco #breakfast #eggs #frittatas #veggies #coffee #cafecito #morning #saturday ,25.7752,-80.192,12086003704,0.0,healthy,12086003704,0
1659,mango,"Today in paradise, an homage to Miami's Finest  The Tropic Mango. If you know, you know.

Find the Glossier Mango Cart in the Design District tomorrow from 1pm - 4pm or at Soho Beach ",25.7752,-80.192,12086003704,0.6369,healthy,12086003704,0
1660,orange,"Do we have vacation envy or what? Just check out actress, model &amp; former Miss Universe, the stunning Olivia Culpo soaking up the sunshine  in Miami in a tiny orange bikini. ",25.7752,-80.192,12086003704,0.4767,healthy,12086003704,0
1661,spinach,Saturday morning start with some Spinach Egg White Frittatas and Cafecito.... @gardenlites traderjoes costco #breakfast #eggs #frittatas #veggies #coffee #cafecito #morning #saturday ,25.7752,-80.192,12086003704,0.0,healthy,12086003704,0
1662,apple,"#Repost @entrepreneur

@matthewsantoro joins @DMeltzer on Episode 85 of #ThePlaybook. Listen to the full episode on Apple podcasts. @ Miami, Florida ",25.7752,-80.192,12086003704,0.0,healthy,12086003704,0
1663,chicken,"Milanese de Pollo for lunch thespottedgallo 
#thespottedgallo #lunch #chicken #cheese #fried #ham #nomnomnom #delicious #munchies #miami #florida #elcomelon305 #ElComelon305AteHere ",25.7752,-80.192,12086003704,0.0,healthy,12086003704,0
1664,chicken,".................""so.....y'all want sum Churches Chicken or whut?"" @ Miami, Florida ",25.7752,-80.192,12086003704,0.0772,healthy,12086003704,0
1665,fish,"Countdown to Epicness! 
FAME BIG PHAT FISH!
Caribbean Music Festival Event Series... .
Sat. March 30th
.
The 2nd event in the FAME series! 
Tickets or All Access bands available now! ",25.7752,-80.192,12086003704,0.9124,healthy,12086003704,0
1666,apple,Shaved pork seasoned with honey mustard rub and Memphis bbq spice and apple cabbage slaw with fig jam dressing. #truecooks #grubdealer #chefgottaeattoo #getithowyoulive #staffmeal ,35.85010687,-78.61520836,37183052701,0.4767,healthy,37183052701,0
1667,pork,Shaved pork seasoned with honey mustard rub and Memphis bbq spice and apple cabbage slaw with fig jam dressing. #truecooks #grubdealer #chefgottaeattoo #getithowyoulive #staffmeal ,35.85010687,-78.61520836,37183052701,0.4767,healthy,37183052701,0
1668,apple,"Rehearsal Time... 
#djlifestyle #dj #djlife #np #nowplaying #nowstreaming #spotify #apple #iTunes #google #tidal #stuckinmyways #ArmonWilkes #ObadiahBennett #rehearsal #grindtime #maskoff ",42.7261,-87.8059,55101000600,0.0,healthy,55101000600,1
1669,apple,"Summer is coming,but i am getting ready!@PhysiciansCh Organic Apple Cider Vinegar with Capsimax has help me so much! It has decreased my appetite, helps me break down fat ",36.8345,-76.0872,51810042801,0.7081,healthy,51810042801,0
1670,asparagus,"Roasted #chicken with #balsamic #glaze, #strawberry / #banana salad and roasted #lemonpepper #asparagus!

#foodporn #imadeit #platesforsale #numnums #dinnerisready @ Virginia ",36.8345,-76.0872,51810042801,0.0,healthy,51810042801,0
1671,banana,"Roasted #chicken with #balsamic #glaze, #strawberry / #banana salad and roasted #lemonpepper #asparagus!

#foodporn #imadeit #platesforsale #numnums #dinnerisready @ Virginia ",36.8345,-76.0872,51810042801,0.0,healthy,51810042801,0
1672,chicken,"Roasted #chicken with #balsamic #glaze, #strawberry / #banana salad and roasted #lemonpepper #asparagus!

#foodporn #imadeit #platesforsale #numnums #dinnerisready @ Virginia ",36.8345,-76.0872,51810042801,0.0,healthy,51810042801,0
1673,lamb,"March...out like a lamb @ Virginia Beach, Virginia ",36.8345,-76.0872,51810042801,0.3612,healthy,51810042801,0
1674,apple,"Traditional opening day cookout at our office! Hot dogs, brats, chili, nachos and apple pie and ice cream!! #openingday #pinstripepride #TheProfessor @ ",32.9467,-97.1452,48439113907,0.0,healthy,48439113907,0
1675,chicken,"#lunch with #K4 
#chickenandwaffles #fatkidmafia @ Lo-Lo's Chicken &amp; Waffles - DFW ",32.95013818,-97.13362266,48439113907,0.0,healthy,48439113907,0
1676,apple,"Apple Airpods (Brand New In Box Fully Wrapped) $150 no tax #ODETakeoff @ Belleville, Illinois ",38.5197,-89.9842,17163501700,-0.3535,healthy,17163501700,1
1677,apple,"[now available]
.   .   .
[a fresh take on the big apple]
.   .   .
[new york harbor nautical chart in blue][limited edition print]
.   .   .
#shop #shoplinkinbio 
#fineart #giclee ",42.33781,-71.0353351,25025060501,0.3182,healthy,25025060501,0
1678,apple,Bee Well Antrim Apple Pie on tap now.  @Beewellmeadery tavern101BC #BeerMenus,43.5985723,-83.88960250000001,26017286500,0.2732,healthy,26017286500,1
1679,oatmeal,Petoskey Oatmeal Stout on tap now.  tavern101BC #BeerMenus,43.5985723,-83.88960250000001,26017286500,0.1779,healthy,26017286500,1
1680,raspberry,"Brunch is served. Simple but delicious with homemade raspberry jam. #sundaybrunch @ Bay City, Michigan ",43.599,-83.8876,26017286500,0.7227,healthy,26017286500,1
1681,asparagus,"7 Day Meal Plan for _kaynicolle 
DM or Hit the Text Button for Meal Prep Inquires 



#shrimpscampi #linguine #asparagus #mealprep #healthyfood #delicious 
#missouricitytx ",29.60276189,-95.48726517,48157670300,0.0,healthy,48157670300,0
1682,broccoli,"7 Day Meal Plan for _kaynicolle 
DM or Hit the Text Button for Meal Prep Inquires 



#chicken #broccoli #brownrice #mealprep #healthyfood #delicious 
#missouricitytx ",29.60276189,-95.48726517,48157670300,0.0,healthy,48157670300,0
1683,cauliflower," K E T O M E A L S 
-Turkey Bacon Cheddar Cauliflower Mash 
-Cheddar Chicken Tenders 
#keto Homemade Chocolate Chip Cookies 



#ketodiet #keto #cauliflowermash #cauliflower ",29.60276189,-95.48726517,48157670300,0.1531,healthy,48157670300,0
1684,chicken,"7 Day Meal Plan for _kaynicolle 
DM or Hit the Text Button for Meal Prep Inquires 



#chicken #broccoli #brownrice #mealprep #healthyfood #delicious 
#missouricitytx ",29.60276189,-95.48726517,48157670300,0.0,healthy,48157670300,0
1685,chicken," K E T O M E A L S 
-Turkey Bacon Cheddar Cauliflower Mash 
-Cheddar Chicken Tenders 
#keto Homemade Chocolate Chip Cookies 



#ketodiet #keto #cauliflowermash #cauliflower ",29.60276189,-95.48726517,48157670300,0.1531,healthy,48157670300,0
1686,chicken," K E T O M E A L S 
-Cheddar Chicken Tenders 
#keto 



#ketodiet #keto #cheddar #chickentenders #missouricitytx #blackwomeninbusiness #homecooking #polanshouston #mocitytx #houston ",29.60276189,-95.48726517,48157670300,0.1531,healthy,48157670300,0
1687,chicken,"SPECIAL ORDER for bandit.5k 
DM or Textif interested in this being your Special Order 



#mexican #food #shreddedchicken #chicken #rice #refriedbeans  #homecooking ",29.60276189,-95.48726517,48157670300,0.8331,healthy,48157670300,0
1688,rice,"SPECIAL ORDER for bandit.5k 
DM or Textif interested in this being your Special Order 



#mexican #food #shreddedchicken #chicken #rice #refriedbeans  #homecooking ",29.60276189,-95.48726517,48157670300,0.8331,healthy,48157670300,0
1689,broccoli,"7 Day Meal Plan for _kaynicolle 
DM or Hit the Text Button for Meal Prep Inquires 



#chicken #broccoli #brownrice #mealprep #healthyfood #delicious 
#missouricitytx ",29.60276189,-95.48726517,48157670300,0.0,healthy,48157670300,0
1690,turkey," K E T O M E A L S 
-Turkey Bacon Cheddar Cauliflower Mash 
-Cheddar Chicken Tenders 
#keto Homemade Chocolate Chip Cookies 



#ketodiet #keto #cauliflowermash #cauliflower ",29.60276189,-95.48726517,48157670300,0.1531,healthy,48157670300,0
1691,asparagus,"Seared wagyu ribeye, with morel mushrooms, roasted spring onions, and bacon wrapped asparagus, it's what's for dinner!

#castiron 
#castironcooking 
#wagyu 
#baconwrappedasparagus ",41.2277,-111.961,49057200900,0.0,healthy,49057200900,0
1692,chicken,"Party tonight features the sounds of Dizzy Desoto and our spicy habanero-pineapple chutney chicken sandwich, with lettuce, tomato, and a side of fries! (Burger set up also available) $8 ",41.2277,-111.961,49057200900,0.2714,healthy,49057200900,0
1693,lettuce,"Party tonight features the sounds of Dizzy Desoto and our spicy habanero-pineapple chutney chicken sandwich, with lettuce, tomato, and a side of fries! (Burger set up also available) $8 ",41.2277,-111.961,49057200900,0.2714,healthy,49057200900,0
1694,asparagus,"Our awesome bounty from Archway Organic CSA!  Blackberry vinegar, meade, local honey, and bacon!  Loooove it!  Sweet potatoes, asparagus,  tomatoes, zucchini, ",38.44616,-90.36639,29099700111,0.8392,healthy,29099700111,1
1695,zucchini,"Our awesome bounty from Archway Organic CSA!  Blackberry vinegar, meade, local honey, and bacon!  Loooove it!  Sweet potatoes, asparagus,  tomatoes, zucchini, ",38.44616,-90.36639,29099700111,0.8392,healthy,29099700111,1
1696,asparagus,"Penne
Vegan Alfredo
Baby Bella mushrooms
Spinach
Asparagus
Tofu
Onions
#plantbased #vegan @ Bakersfield, California ",35.3733,-119.01899999999999,06029001600,0.0,healthy,06029001600,0
1697,spinach,"Penne
Vegan Alfredo
Baby Bella mushrooms
Spinach
Asparagus
Tofu
Onions
#plantbased #vegan @ Bakersfield, California ",35.3733,-119.01899999999999,06029001600,0.0,healthy,06029001600,0
1698,tofu,"Penne
Vegan Alfredo
Baby Bella mushrooms
Spinach
Asparagus
Tofu
Onions
#plantbased #vegan @ Bakersfield, California ",35.3733,-119.01899999999999,06029001600,0.0,healthy,06029001600,0
1699,apple,"Apple blossom bees (bees)
Pollinating over thur (thur)
The whole hive was flyin' back to her
They got the flow (they got the flow)
Next thing you know
Honey drips low low low low low low ",35.3733,-119.019,06029001600,-0.8625,healthy,06029001600,0
1700,asparagus,Susan cooked tonight.  Fresh grouper  and home made dill sauce. Baked parmesan cheese asparagus  and salad.  It was amazing.  Very blessed to be married to such a good cook who spends the ,37.55987554,-84.27971542,21151011302,0.9216,healthy,21151011302,1
1701,asparagus,"Just making Moore magic happen #steaks #grilling #asparagus #ravioli #weekendvibes #chef #foodie #grillmaster @ Lake Orion, Michigan ",42.7843,-83.2455,26125129000,0.0,healthy,26125129000,0
1702,asparagus,"Salmon, shrimp scampi, asparagus, and broccoli with some angel hair pasta and carrot cake for Joe birthday and dinner with 2 pups and girls! (@ Landry's Backyard BBQ and Grill in Payette, ID)  ",44.07220408,-116.91287758,16075960100,0.0,healthy,16075960100,1
1703,broccoli,"Salmon, shrimp scampi, asparagus, and broccoli with some angel hair pasta and carrot cake for Joe birthday and dinner with 2 pups and girls! (@ Landry's Backyard BBQ and Grill in Payette, ID)  ",44.07220408,-116.91287758,16075960100,0.0,healthy,16075960100,1
1704,carrot,"Salmon, shrimp scampi, asparagus, and broccoli with some angel hair pasta and carrot cake for Joe birthday and dinner with 2 pups and girls! (@ Landry's Backyard BBQ and Grill in Payette, ID)  ",44.07220408,-116.91287758,16075960100,0.0,healthy,16075960100,1
1705,broccoli,"Salmon, shrimp scampi, asparagus, and broccoli with some angel hair pasta and carrot cake for Joe birthday and dinner with 2 pups and girls! (@ Landry's Backyard BBQ and Grill in Payette, ID)  ",44.07220408,-116.91287758,16075960100,0.0,healthy,16075960100,1
1706,asparagus,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1707,asparagus,"Asparagus roasted with avocado oil, salt, and pepper served with pan seared salmon, seared in avocado oil and seasoned with salt, pepper, dill, and some coconut aminos at the finish. ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1708,avocado,"Asparagus roasted with avocado oil, salt, and pepper served with pan seared salmon, seared in avocado oil and seasoned with salt, pepper, dill, and some coconut aminos at the finish. ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1709,broccoli,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1710,cauliflower,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1711,chicken,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1712,rice,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1713,broccoli,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1714,zucchini,"#noboringmeals My attempt at fried cauliflower rice - I kind of made this up as I went along. Riced cauliflower, asparagus, zucchini diced, broccoli, onion, garlic, chicken breast (baked ",29.9165,-90.0543,22051025900,0.0,healthy,22051025900,0
1715,asparagus,"Tonights dinner: smoky maple tempeh with lemon asparagus and Israeli couscous. Anyone else love skinny asparagus? @ Albany Park, Chicago ",41.97,-87.72,17031140301,0.6369,healthy,17031140301,0
1716,kale,"Easy dinner all from Trader Joes! Pasta, roasted veggies (grape tomatoes, mushrooms, artichokes, red bell pepper), cannellini beans and their yummy kale pesto! @ Albany Park, Chicago ",41.97,-87.72,17031140301,0.7835,healthy,17031140301,0
1717,asparagus,"Ginger Beer and Chili brined pork chop, grilled asparagus and Yukon potatoes smashed with garlic and Parmesan. Finished with honey mustard and horseradish sauce. @ Alexandria, Virginia ",38.80472222,-77.04722222,51510201900,0.0,healthy,51510201900,0
1718,corn,"So nice to get to see dear friends!! Its always a good day when my corn family is in town!! 
3.12.3019
#adventuresofellen @ Alexandria, Virginia ",38.80472222,-77.04722222,51510201900,0.9163,healthy,51510201900,0
1719,fish,"Wow @ The Fish Market in Old Town Alexandria, VA ",38.80447482,-77.04058406,51510201900,0.5859,healthy,51510201900,0
1720,fish,"Fish taco tho... (at @sweetgreen in Alexandria, VA) ",38.80554764,-77.04898151,51510201900,0.0,healthy,51510201900,0
1721,fish,"Overcast King Street @ The Fish Market in Old Town Alexandria, VA ",38.80447482,-77.04058406,51510201900,0.0,healthy,51510201900,0
1722,fish,"Unexpected date night! @ The Fish Market in Old Town Alexandria, VA ",38.80447482,-77.04058406,51510201900,0.0,healthy,51510201900,0
1723,pork,"Ginger Beer and Chili brined pork chop, grilled asparagus and Yukon potatoes smashed with garlic and Parmesan. Finished with honey mustard and horseradish sauce. @ Alexandria, Virginia ",38.80472222,-77.04722222,51510201900,0.0,healthy,51510201900,0
1724,apple,"Buy LOVES ALIAS on Bandcamp, Apple, Amazon, and more

tell a friend to tell a friend. physicals will also be available. Dm for more information  #akousticfunkbot #vybetriberecordings ",38.80421755,-77.04081094,51510201900,0.92,healthy,51510201900,0
1725,beef,"Beef Wellington with Horseradish Mashed Potatoes and Bacon Roasted Brussel Sprouts - Perfectly Cookes :) @ Alexandria, Virginia ",38.80472222,-77.04722222,51510201900,0.802,healthy,51510201900,0
1726,fish,"I am going to @fishmarketva to be popular!  Come see me and get some chowdah!!  @ The Fish Market in Old Town Alexandria, VA ",38.80447482,-77.04058406,51510201900,0.5684,healthy,51510201900,0
1727,lentils,"Logging my Lunch: Tuesday was brown rice with creamy lentils, cannellini beans and chickpeas that were braised in cashew milk along with rosemary, sage, nutmeg, and a head of garlic. ",38.80522,-77.04296,51510201900,0.0,healthy,51510201900,0
1728,rice,"Logging my Lunch: Tuesday was brown rice with creamy lentils, cannellini beans and chickpeas that were braised in cashew milk along with rosemary, sage, nutmeg, and a head of garlic. ",38.80522,-77.04296,51510201900,0.0,healthy,51510201900,0
1729,asparagus,"$35 SCORE. Organic, local grown. Loving SC Farmers market. #sanclementefarmersmarket #kale #asparagus #cauliflower #peasprouts #arugula #leeks #grapefruits #spinach #heirloomcarrots @ San ",33.42582644,-117.61544455,06059042108,0.5994,healthy,06059042108,0
1730,cauliflower,"$35 SCORE. Organic, local grown. Loving SC Farmers market. #sanclementefarmersmarket #kale #asparagus #cauliflower #peasprouts #arugula #leeks #grapefruits #spinach #heirloomcarrots @ San ",33.42582644,-117.61544455,06059042108,0.5994,healthy,06059042108,0
1731,kale,"$35 SCORE. Organic, local grown. Loving SC Farmers market. #sanclementefarmersmarket #kale #asparagus #cauliflower #peasprouts #arugula #leeks #grapefruits #spinach #heirloomcarrots @ San ",33.42582644,-117.61544455,06059042108,0.5994,healthy,06059042108,0
1732,spinach,"$35 SCORE. Organic, local grown. Loving SC Farmers market. #sanclementefarmersmarket #kale #asparagus #cauliflower #peasprouts #arugula #leeks #grapefruits #spinach #heirloomcarrots @ San ",33.42582644,-117.61544455,06059042108,0.5994,healthy,06059042108,0
1733,asparagus,This smoked chicken and grilled asparagus came out perfect. Well done me. @ Chateau Rose MI ,33.5516,-79.0488,45043920501,0.7003,healthy,45043920501,0
1734,chicken,This smoked chicken and grilled asparagus came out perfect. Well done me. @ Chateau Rose MI ,33.5516,-79.0488,45043920501,0.7003,healthy,45043920501,0
1735,raspberry,"To all of our Smartcakes customers Keto snacks we have new flavors available in stock of Raspberry Cream now @FoodieCity 

RASPBERRY CREAM SMARTCAKE SHIPPER BOX
The Shipper box of ",33.55697,-79.0345,45043920501,0.0,healthy,45043920501,0
1736,raspberry,"To all of our Smartcakes customers Keto snacks we have new flavors available in stock of Raspberry Cream now @FoodieCity 

RASPBERRY CREAM SMARTCAKE SHIPPER BOX
The Shipper box of ",33.55697,-79.0345,45043920501,0.0,healthy,45043920501,0
1737,beef,We are hosting another delicious Food &amp; Spirits Tasting .... Showcasing @jbs_proof Proof Alcohol Ice Cream  and Melt in your mouth Wagyu Beef  Help decide which is your favorite ,33.55697,-79.0345,45043920501,0.8555,healthy,45043920501,0
1738,asparagus,"Surf &amp; Turf
Whipped Potatoes
Asparagus 
.
.
.
#weekendvibes #catering #blackchef #pittsburgh #eatwell #cheflife #foodie #surfandturf #bougie #privatechef #lobster #filetmignon ",40.4411,-79.9975,42003020100,0.0,healthy,42003020100,0
1739,avocado,"Poke Aloha roll: Shrimp tempura, cucumber, avocado, Hawaiian tuna tartare, scallion, and spicy aioli @ Social House ",40.443974,-80.000399,42003020100,0.0,healthy,42003020100,0
1740,beef,"2 NY strip steaks, freshly steamed green beans &amp; some leftover sprouts/onions.

#lchp #lchf #jerf #keto #foodporn #myplate #dinner #beef #steak #protein #meatandveggies ",40.4411,-79.9975,42003020100,0.0,healthy,42003020100,0
1741,beef,"#meatbased meal prep:

5 x 1 lb 73/27 ground beef burgers. 40 mins at 425 degrees.

Total cost ~$12; cheaper than one cafe lunch for the whole week 

#lchf #lchp #keto ",40.4411,-79.9975,42003020100,0.0,healthy,42003020100,0
1742,fish,"Category is: Pageant Gown. Shes a WOMAN! Hair by me!! 
#drag #dragqueen #dragpageant #dragshow #pgh #pghdragqueen #pghdrag #pghdragshow #fish #woman @ Pittsburgh, ",40.4411,-79.9975,42003020100,0.0,healthy,42003020100,0
1743,lettuce,"Lettuce help brighten up your rainy day with our vegan quinoa bowl! Lololol get it?  Happy Friday, friends!  @ Pittsburgh, Pennsylvania ",40.4411,-79.9975,42003020100,0.9133,healthy,42003020100,0
1744,mango,Pretty this is IC Light Mango but whatevs - Drinking an Iron City Beer by @drinkironcity at @ppgpaintsarena   ,40.4396,-79.9895,42003020100,0.2732,healthy,42003020100,0
1745,fruit,One of the few fruit beers I like - Drinking a Purple Haze by @TheAbitaBeer at @cityworkspgh   ,40.4408,-80.0033,42003020100,0.3612,healthy,42003020100,0
1746,pork,"=W= (@ Pork &amp; Beans - @porknbeans in Pittsburgh, PA) ",40.44303329,-80.00246016,42003020100,0.0,healthy,42003020100,0
1747,pork,Shoutout to the #porkandbeanspgh staff for giving me some of their time today to try #belleisleshine #bbq #moonshine #stafftraining @ Pork &amp; Beans ,40.44303329,-80.00246016,42003020100,0.34,healthy,42003020100,0
1748,quinoa,"Lettuce help brighten up your rainy day with our vegan quinoa bowl! Lololol get it?  Happy Friday, friends!  @ Pittsburgh, Pennsylvania ",40.4411,-79.9975,42003020100,0.9133,healthy,42003020100,0
1749,cucumber,"Poke Aloha roll: Shrimp tempura, cucumber, avocado, Hawaiian tuna tartare, scallion, and spicy aioli @ Social House ",40.443974,-80.000399,42003020100,0.0,healthy,42003020100,0
1750,oatmeal,"Ready Protein Puffs  These are seriously good! Best tip - add milk for protein cereal! Or, check out readyismades newest post for an absolutely delicious oatmeal idea!!

So many ",40.4411,-79.9975,42003020100,0.9332,healthy,42003020100,0
1751,asparagus,Mixing up part 2 of Roasted garlic potatoes with asparagus and sausage. #homecooking #homecookedmeal #homecookedmeals #homecookedfood #homecookeddinner @ Gregory Cook Photography ,35.0969391,-84.89024350000001,47011011500,0.0,healthy,47011011500,0
1752,asparagus,"It is Incredible! Long Braised Pork Belly, Homemade Stock, Dippy Eggs, Carrots, Mushrooms, Asparagus, Spring Onions, Parsley. @ Erie, Pennsylvania ",42.1145,-80.0762,42049001900,0.0,healthy,42049001900,1
1753,pork,"It is Incredible! Long Braised Pork Belly, Homemade Stock, Dippy Eggs, Carrots, Mushrooms, Asparagus, Spring Onions, Parsley. @ Erie, Pennsylvania ",42.1145,-80.0762,42049001900,0.0,healthy,42049001900,1
1754,bean,feeling hashtag blessed that my favorite coffee in erie is barely a five minute drive from my house  @ Tipsy Bean ,42.11259,-80.07525,42049001900,0.8126,healthy,42049001900,1
1755,asparagus,"Asparagus Stuffed Chicken#repost
mealpreprecipes .
Ingredients
4 boneless skinless chicken breasts
1 tablespoon oil
salt and pepper to taste
2 teaspoons dried Italian blend seasoning ",40.7016,-73.7025,36059405000,0.128,healthy,36059405000,0
1756,chicken,"Asparagus Stuffed Chicken#repost
mealpreprecipes .
Ingredients
4 boneless skinless chicken breasts
1 tablespoon oil
salt and pepper to taste
2 teaspoons dried Italian blend seasoning ",40.7016,-73.7025,36059405000,0.128,healthy,36059405000,0
1757,milk,"Did you have #water today?

No #milk here! Fresh clean refreshing water is always best in my book!! 
.
.
Milkcan be drunk aswaterin some cases especially when you are ",40.7016,-73.7025,36059405000,0.7562,healthy,36059405000,0
1758,spinach,"#Lunch is served!  #pennepasta #tomatoesauce #spinach #garlic #oliveoil #fetacheese  #delish 
.
#healthy #healthyfood #eatclean #cleaneating #healthyeating #food #lunchtime #fitness ",40.7016,-73.7025,36059405000,0.0,healthy,36059405000,0
1759,yogurt,"My little piece if heaven  
.
Why#YogurtIsn't OnlyGood for YourGut But Also forYour #Skin. ...Yogurt, whether theGreekor regular kind, also contains lactic acid, an ",40.7016,-73.7025,36059405000,0.7533,healthy,36059405000,0
1760,asparagus,"So, as I was leaving the bathroom just now, I happened to catch a glimpse of myself in the mirror. 
When I was younger I was shaped like a stalk of asparagus, now I'm more like that ",38.4917,-87.2803,18125954000,0.6124,healthy,18125954000,0
1761,asparagus,"Johnny Spero counter experience: scallop crudo, rugbrod, sunchoke, white asparagus, mushroom, white chocolate. @ Reverie Restaurant ",38.9036049,-77.0634262,11001000202,0.0,healthy,11001000202,0
