,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
5232,panda express,"Join #OneTeamPanda, where our associates grow into leaders who inspire others to better their lives. Apply to become part of Panda Express by texting Panda to 213-297-3838  #Hospitality",37.4159975,-121.9546414,06085505009,0.8316,fast_food,06085505009,0
5233,panda express,"Want to work at Panda Express? We're hiring in #Lodi, CA! Click for details:  #Hospitality",38.1150782,-121.3084982,06077004106,0.1511,fast_food,06077004106,0
5234,starbucks,"If you're looking for work in #Lodi, CA, check out this #Retail job via the link in our bio: barista - Store# 51566, BANNER &amp; STAR at Starbucks",38.114369599999996,-121.3922972,06077004106,0.0,fast_food,06077004106,0
5235,panda express,"Nervous to apply for a job like ""Restaurant Manager - West Valley City, UT - RMS"" at Panda Express? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Hospitality #Kearns, UT",40.66752620000001,-111.9867729,49035113600,0.4215,fast_food,49035113600,0
5236,panda express,"Don't submit then quit. Apply for jobs like ""Restaurant Manager - Allen, TX - ETX"" at Panda Express, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Hospitality #Allen, TEXAS",33.1031744,-96.6705503,48085031508,0.8091,fast_food,48085031508,0
5237,panda express,"This job is now open at Panda Express in #Norwalk, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Service and Kitchen Team (1690) #Hospitality",33.9187119,-118.0736639,06037550100,0.3612,fast_food,06037550100,0
5238,panda express,"Want to land a job like ""Restaurant Manager - Colorado Springs, CO - RM"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #ColoradoSprings, COLORADO",38.8338816,-104.8213634,08041002300,0.4215,fast_food,08041002300,1
5239,panda express,"Panda Express is hiring in #LasVegas, NV! Click the link in our bio to apply: Restaurant Service and Kitchen Team (1251) #Hospitality",36.1056234,-115.141676,32003002603,0.0,fast_food,32003002603,0
5240,panda express,"Want to work at Panda Express? We're hiring in #SanDiego, CA! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (1920) #Hospitality",32.9535413,-117.2304232,06073008329,0.1511,fast_food,06073008329,0
5241,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Manager - Aiken, SC - MA at Panda Express #Aiken, SC",33.402800899999995,-81.79335520000002,45003022002,0.765,fast_food,45003022002,0
5242,panda express,"This job is now open at Panda Express in #Jacksonville, FL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Panda Express Interview Day - 4/3 (1611) #Hospitality",30.1961719,-81.8263858,12031013723,0.3612,fast_food,12031013723,0
5243,panera bread,"If you're looking for work in Jacksonville, FL, check out this Restaurant Delivery Drivers job via the link in our bio: Delivery Driver at Panera Bread #parttime #Delivery",30.1969651,-81.82655159999999,12031013723,0.0,fast_food,12031013723,0
5244,zaxby's,"LEGEND HAS IT...The Lonely Stoner, Me Solo Dolo. @benballer @kidcudi  #devkaibeyond2019
.
.
.
#bape #kidcudi #bapesta #solodolo #complexcon #igersjax #digitalart @ Zaxby's ",30.196377000000002,-81.831287,12031013723,-0.3612,fast_food,12031013723,0
5245,panda express,"We're hiring in #SaintGeorge, UT! Click the link in our bio to apply to this job and more: Restaurant Service and Kitchen Team (539) at Panda Express #Hospitality",37.11187260000001,-113.5550352,49053271200,0.0,fast_food,49053271200,0
5246,panda express,"Want to work at Panda Express? We're hiring in #OklahomaCity, OK! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (2238) #Hospitality",35.6133151,-97.5664297,40109108315,0.5461,fast_food,40109108315,0
5247,panda express,"Want to work at Panda Express? We're hiring in #Boise, ID! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (1545) #Hospitality",43.5906529,-116.2801387,16001002224,0.1511,fast_food,16001002224,0
5248,panda express,"Interested in a job in #Dover, DE? This could be a great fit. Click the link in our bio to apply: Restaurant Manager - Dover, DE - North East North at Panda Express #Hospitality",39.1986233,-75.5557006,10001043300,0.8519,fast_food,10001043300,0
5249,panda express,Join the Panda Express team! See our latest job opening here:  #restaurantlife #Hospitality,33.538652299999995,-112.1859866,04013092500,0.3595,fast_food,04013092500,0
5250,panda express,"See our latest #SanFrancisco, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (387) at Panda Express",37.7640712,-122.45857759999998,06075030101,0.4215,fast_food,06075030101,0
5251,panda express,"We're hiring in #Nampa, ID! Click the link in our bio to apply to this job and more: Restaurant Manager - Garden City - Meridian - Nampa - Caldwell, ID - NWN at Panda Express #Hospitality",43.5864796,-116.5381812,16027020401,0.0,fast_food,16027020401,1
5252,panda express,"We're hiring in #Houston, TX! Click the link in our bio to apply to this job and more: Restaurant Service and Kitchen Team (1750) at Panda Express #Hospitality",30.045794399999995,-94.9945797,48291701000,0.5461,fast_food,48291701000,0
5253,panda express,"Click the link in our bio to see currently open #Hospitality jobs like ""Restaurant Service and Kitchen Team (2254)"" at Panda Express in #Aurora, CO.",39.7641961,-104.7726502,08001008309,0.3612,fast_food,08001008309,1
5254,panda express,"Want to work at Panda Express? We're hiring in #Aurora, CO! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (2254) #Hospitality",39.7641961,-104.7726502,08001008309,0.1511,fast_food,08001008309,1
5255,panda express,"Can you recommend anyone for this #Hospitality job in #Pullman, WA? Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (1596) at Panda Express",46.7310689,-117.1625132,53075000100,0.3612,fast_food,53075000100,0
5256,panda express,"Want to land a job like ""Restaurant Service and Kitchen Team (2080)"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #BatonRouge, LA",30.4185103,-91.1414118,22033003801,0.4215,fast_food,22033003801,0
5257,panda express,"Click the link in our bio to see currently open #Hospitality jobs like ""Restaurant Manager - Columbus - Tupelo, MS - GLS"" at Panda Express in #Starkville, MISSISSIPPI.",33.4503998,-88.8183872,28105950602,0.3612,fast_food,28105950602,1
5258,panda express,"See our latest #Fresno, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (705) at Panda Express",36.8087172,-119.8607163,06019004212,0.4215,fast_food,06019004212,1
5259,panda express,"Interested in a job in #Fresno, CA? This could be a great fit. Click the link in our bio to apply: Restaurant Service and Kitchen Team (705) at Panda Express #Hospitality",36.808717200000004,-119.86071629999999,06019004212,0.8519,fast_food,06019004212,1
5260,panda express,"Interested in a job in #Providence, UT? This could be a great fit. Click the link in our bio to apply: Restaurant Service and Kitchen Team (2975) at Panda Express #Hospitality",41.708523,-111.834015,49005001101,0.8519,fast_food,49005001101,0
5261,panda express,"Want to land a job like ""Restaurant Service and Kitchen Team (1214)"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #Lincoln, NE",40.8156596,-96.6350068,31109001200,0.4215,fast_food,31109001200,0
5262,panda express,"Panda Express is hiring in #Foley, AL! Click the link in our bio to apply: Restaurant Service and Kitchen Team (2651) #Hospitality",30.3824222,-87.68388449999998,01003011502,0.0,fast_food,01003011502,1
5263,panda express,"Can you recommend anyone for this #Hospitality job in #WinterHaven, FL? Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (2854) at Panda Express",28.0043577,-81.7243827,12105013901,0.3612,fast_food,12105013901,0
5264,panda express,"Panda Express is hiring in #NorthHollywood, CA! Read about our latest #Hospitality job opening via the link in our bio: Restaurant Service and Kitchen Team (1439)",34.167536,-118.3755957,06037125320,0.0,fast_food,06037125320,0
5265,panda express,"If you're looking for work in #LongBeach, CA, check out this #Hospitality job via the link in our bio: Restaurant Service and Kitchen Team (286) at Panda Express",33.7806657,-118.114177,06037574601,0.0,fast_food,06037574601,0
5266,panda express,"Panda Express is hiring in #Prattville, AL! Click the link in our bio to apply: Restaurant Service and Kitchen Team (2346) #Hospitality",32.4604369,-86.414163,01001020500,0.0,fast_food,01001020500,0
5267,panda express,"See our latest #Buellton, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (2683) at Panda Express",34.612053100000004,-120.18758590000002,06083001901,0.4215,fast_food,06083001901,0
5268,starbucks,"Yummy Puppuccino, thanks Mom &amp; Dad!
camarillobeachbum dmari90 @starbucks @ Buellton, California ",34.61416667,-120.19388889,06083001901,0.7644,fast_food,06083001901,0
5269,panda express,"Panda Express is looking for teammates like you. See our latest #Hospitality job openings, including ""Restaurant Manager - Noblesville, IN - MWS"", via the link in our bio. #Martinsville, IN",39.4477975,-86.3867563,18109510702,0.3612,fast_food,18109510702,0
5270,panda express,"Interested in a job in #KansasCity, MO? This could be a great fit. Click the link in our bio to apply: Restaurant Service and Kitchen Team (1420) at Panda Express #Hospitality",39.17534660000001,-94.48690390000002,29047022200,0.8519,fast_food,29047022200,0
5271,panda express,"Looking to score a job at Panda Express? You're in luck. Click the link in our bio for the job description and information on how to apply: Restaurant Manager - Thackerville, OK - WTX #Hospitality #Thackerville, OK",33.7591547,-97.1304106,40085094200,0.8345,fast_food,40085094200,0
5272,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (1876) at Panda Express #Thackerville, OK",33.75755170000001,-97.1297588,40085094200,0.8602,fast_food,40085094200,0
5273,panda express,"Can you recommend anyone for this #Hospitality job in #Richmond, VA? Click the link in our bio to see it and more. Restaurant Manager - Glen Allen - Henrico, VA - NES at Panda Express",37.5601748,-77.4669005,51760040500,0.3612,fast_food,51760040500,0
5274,panda express,"This job is now open at Panda Express in #NewYork, NY. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Manager - New York, NY - North East North #Hospitality",40.7661588,-73.95857740000002,36061011800,0.3612,fast_food,36061011800,0
5275,panda express,"This job is now open at Panda Express in #Sicklerville, NJ. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Manager - Sicklerville, NJ - NEN #Hospitality",39.7172152,-74.96977070000001,34007609202,0.3612,fast_food,34007609202,1
5276,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Manager - Sicklerville, NJ - NEN at Panda Express #Sicklerville, NJ",39.7172152,-74.96977070000001,34007609202,0.765,fast_food,34007609202,1
5277,panda express,"Panda Express is hiring in #CedarCity, UT! Click the link in our bio to apply: Restaurant Service and Kitchen Team (1027) #Hospitality",37.655382,-113.0855011,49021110702,0.0,fast_food,49021110702,0
5278,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (2113) at Panda Express #Lexington, KY",38.0023555,-84.5202732,21067002800,0.765,fast_food,21067002800,0
5279,panda express,"Want to work at Panda Express? We're hiring in #CedarPark, TX! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (2649) #Hospitality",30.533452500000006,-97.7888559,48491020315,0.5893,fast_food,48491020315,0
5280,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (2446)"", via the link in our bio. #Clark, NJ",40.6317719,-74.3050915,34039036301,0.3595,fast_food,34039036301,0
5281,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (102)"", via the link in our bio. #RedondoBeach, CA",33.871710799999995,-118.3560566,06037620601,0.3595,fast_food,06037620601,0
5282,panda express,"Want to work at Panda Express? We're hiring in #Orem, UT! Click for details:  #Hospitality",40.296822,-111.693695,49049001001,0.1511,fast_food,49049001001,0
5283,five guys,"Want to work at Five Guys Enterprises, LLC? We're hiring in Orem, UT! Click the link in our bio for details on this job and more: Shift Leader #ShiftLeader #Restaurant",40.2968979,-111.69464750000002,49049001001,0.1511,fast_food,49049001001,0
5284,panda express,"Join the Panda Express team! See our latest job opening here:  #Hospitality #ManhattanBeach, CA",33.8787008,-118.3962966,06037620901,0.3595,fast_food,06037620901,0
5285,panda express,"Don't submit then quit. Apply for jobs like ""Restaurant Service and Kitchen Team (2330)"" at Panda Express, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.",43.5143878,-96.7772861,46099001101,0.6249,fast_food,46099001101,0
5286,panda express,"Want to work at Panda Express? We're hiring in #Denver, CO! Click for details:  #Hospitality",39.6518227,-104.8765209,08005006854,0.1511,fast_food,08005006854,0
5287,panda express,"See our latest #Orange, TX #Hospitality job opportunity and click the link in our bio to apply: Restaurant Manager - Baton Rouge, LA - SET at Panda Express",30.1223506,-93.7523568,48361021300,0.7213,fast_food,48361021300,0
5288,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (1929)"", via the link in our bio. #Altoona, IA",41.64357370000001,-93.5064654,19153010600,0.3595,fast_food,19153010600,0
5289,panda express,"Join #OneTeamPanda, where our associates grow into leaders who inspire others to better their lives. Apply to become part of Panda Express by texting Panda to 213-297-3838  #Hospitality",36.6188363,-121.8418483,06053014000,0.8316,fast_food,06053014000,0
5290,kfc,"I'm at @KFC in Seaside, CA ",36.60229276,-121.84922420000001,06053014000,0.0,fast_food,06053014000,0
5291,panda express,"Join the Panda Express team! See our latest job opening here:  #Hospitality #Albuquerque, NM",35.1132338,-106.701466,35001004729,0.3595,fast_food,35001004729,0
5292,panda express,"Join the Panda Express team! See our latest job opening here:  #Hospitality #Albuquerque, NM",35.113233799999996,-106.701466,35001004729,0.3595,fast_food,35001004729,0
5293,panda express,"Panda Express is hiring in #Bakersfield, CA! Click the link in our bio to apply: Restaurant Service and Kitchen Team (1245) #Hospitality",35.354221,-119.0180243,06029002000,0.0,fast_food,06029002000,0
5294,panda express,Join the Panda Express team! See our latest job opening here:  #RestaurantCareer #Hospitality,30.6865869,-88.2254587,01097006403,0.3595,fast_food,01097006403,0
5295,panda express,"Want to work at Panda Express? We're hiring in #EastPoint, GA! Click for details:  #Hospitality",33.6575048,-84.50059370000002,13121011306,0.1511,fast_food,13121011306,0
5296,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Restaurant Manager - Billings, MT - NWN"", via the link in our bio. #Billings, MT",45.7840589,-108.6037343,30111001803,0.3595,fast_food,30111001803,0
5297,panda express,"Can you recommend anyone for this #Hospitality job in #GlenAllen, VA? Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (2551) at Panda Express",37.6503033,-77.6065627,51087200128,0.3612,fast_food,51087200128,0
5298,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (1786) at Panda Express #Franklin, TN",35.9447137,-86.81880129999998,47187050307,0.765,fast_food,47187050307,0
5299,panera bread,"Interested in a job in Franklin, TN? This could be a great fit. Click the link in our bio to apply: Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",35.9496665,-86.8168448,47187050307,0.8519,fast_food,47187050307,0
5300,panda express,"Click the link in our bio to see currently open #Hospitality jobs like ""Restaurant Service and Kitchen Team (989)"" at Panda Express in #Tucson, AZ.",32.1624959,-110.9901534,04019003901,0.3612,fast_food,04019003901,0
5301,panda express,"Want to land a job like ""Restaurant Service and Kitchen Team (2951)"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #SanDiego, CA",32.800841,-117.239847,06073007903,0.4215,fast_food,06073007903,0
5302,panda express,"Interested in a job in #Glendale, CA? This could be a great fit. Click the link in our bio to apply: Restaurant Service and Kitchen Team (100) at Panda Express #Hospitality",34.117761,-118.26058799999998,06037187101,0.8519,fast_food,06037187101,0
5303,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (1124) at Panda Express #AnnArbor, MI",42.2909433,-83.7176406,26161402200,0.765,fast_food,26161402200,1
5304,panda express,"See our latest #AnnArbor, MI #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (63) at Panda Express",42.2911534,-83.7174908,26161402200,0.4215,fast_food,26161402200,1
5305,panda express,"Click the link in our bio to see currently open #Hospitality jobs like ""Restaurant Service and Kitchen Team (1132)"" at Panda Express in #GardenCity, ID.",43.6653708,-116.2800739,16001010223,0.3612,fast_food,16001010223,0
5306,panda express,"Cat has craving. #INeedAFoods2 (@ Panda Express in Primm, NV w/ @ladydisraeli) ",35.61440620000001,-115.3846848,32003005703,0.0,fast_food,32003005703,1
5307,mcdonald's,".@ladydisraeli had a craving. (@ McDonald's in Nipton, NV) ",35.61457258,-115.38493938,32003005703,0.0,fast_food,32003005703,1
5308,panda express,"If you're looking for work in #SouthPasadena, CA, check out this #Hospitality job via the link in our bio: Restaurant Service and Kitchen Team (194) at Panda Express",38.4448917,-122.7017031,06097152203,0.0,fast_food,06097152203,0
5309,panda express,"See our latest #Alexandria, LA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (2954) at Panda Express",31.2671156,-92.4587384,22079012500,0.4215,fast_food,22079012500,0
5310,panda express,"Want to land a job like ""Restaurant Service and Kitchen Team (2399)"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #Humble, TX",29.9354583,-95.2512033,48201250200,0.7213,fast_food,48201250200,0
5311,panda express,"Don't submit then quit. Apply for jobs like ""Restaurant Manager - Gig Harbor, WA - NWN"" at Panda Express, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Hospitality #GigHarbor, WA",47.3597881,-122.595907,53053072505,0.6249,fast_food,53053072505,0
5312,panda express,"Don't submit then quit. Apply for jobs like ""Restaurant Service and Kitchen Team (1825)"" at Panda Express, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Hospitality #Lompoc, CA",34.66145039999999,-120.4579734,06083002802,0.6249,fast_food,06083002802,0
5313,starbucks,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""shift supervisor - Store# 06496, H &amp; CENTRAL-DT"", via the link in our bio. #Lompoc, CA",34.6618394,-120.4569029,06083002802,0.3612,fast_food,06083002802,0
5314,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Service &amp; Kitchen Team (1228) at Panda Express #Castaic, CA",34.4981819,-118.6233685,06037920102,0.765,fast_food,06037920102,0
5315,starbucks,"If you're looking for work in #Castaic, CA, check out this #Retail job via the link in our bio: shift supervisor - Store# 10852, LAKE HUGHES &amp; I-5, CASTAIC at Starbucks",34.495428000000004,-118.6220205,06037920102,0.0,fast_food,06037920102,0
5316,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Service &amp; Kitchen Team (1228)"", via the link in our bio. #Castaic, CA",34.4981819,-118.62336850000001,06037920102,0.3595,fast_food,06037920102,0
5317,panda express,"Click the link in our bio to see currently open #Hospitality jobs like ""Restaurant Service and Kitchen Team (744)"" at Panda Express in #Oceanside, CA.",33.2058825,-117.2883235,06073018516,0.3612,fast_food,06073018516,0
5318,panda express,"See our latest #ArroyoGrande, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (932) at Panda Express",35.120501899999994,-120.6057413,06079011902,0.4215,fast_food,06079011902,0
5319,panda express,"Panda Express is looking for teammates like you. See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (3071) - Pre-Open"", via the link in our bio. #Mobile, AL",30.5981554,-88.16386059999998,01097006802,0.3612,fast_food,01097006802,0
5320,panda express,"We're hiring in #CulverCity, CA! Click the link in our bio to apply to this job and more: Restaurant Service and Kitchen Team (618) at Panda Express #Hospitality",34.0173429,-118.4083921,06037702801,0.0,fast_food,06037702801,0
5321,panda express,"Looking to score a job at Panda Express? You're in luck. Click the link in our bio for the job description and information on how to apply: Restaurant Service and Kitchen Team (618) #Hospitality #CulverCity, CA",34.0173429,-118.40839209999999,06037702801,0.4588,fast_food,06037702801,0
5322,panda express,"Don't be shy. Score a job like ""Restaurant Manager - Boynton Beach - Wellington, FL - SE"" at Panda Express by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Hospitality #BoyntonBeach, FL",26.5230051,-80.17016140000001,12099005950,0.8095,fast_food,12099005950,0
5323,panda express,"Don't be shy. Score a job like ""Restaurant Manager - Oakland, CA - BA"" at Panda Express by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Hospitality #Oakland, CA",37.7497848,-122.1956346,06001409000,0.8095,fast_food,06001409000,0
5324,panda express,"This job is now open at Panda Express in #Dawsonville, GA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Service and Kitchen Team (2775) #Hospitality",34.35109979999999,-84.0489636,13085970201,0.3612,fast_food,13085970201,0
5325,panda express,"Interested in a job in #Scottsdale, AZ? This could be a great fit. Click the link in our bio to apply: Restaurant Service and Kitchen Team (144) at Panda Express #Hospitality",33.5035824,-111.9294274,04013217300,0.8519,fast_food,04013217300,0
5326,panda express,"Don't be shy. Score a job like ""Restaurant Service and Kitchen Team (243)"" at Panda Express by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Hospitality #Henderson, NV",36.0414613,-115.102755,32003005316,0.8095,fast_food,32003005316,0
5327,panda express,"Panda Express is looking for teammates like you. See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (1158)"", via the link in our bio. #Albuquerque, NM",35.0869716,-106.532051,35001000704,0.3612,fast_food,35001000704,0
5328,starbucks,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""barista - Store# 23648, JUAN TABO &amp; I-40"", via the link in our bio. #Albuquerque, NM",35.0803554,-106.51371370000001,35001000704,0.3612,fast_food,35001000704,0
5329,panda express,"Don't be shy. Score a job like ""Restaurant Service and Kitchen Team (1020)"" at Panda Express by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Hospitality #Burien, WA",47.4604395,-122.3334803,53033028000,0.8095,fast_food,53033028000,0
5330,panda express,"Join the Panda Express team! See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (2756)"", via the link in our bio. #Salem, OR",44.8999591,-123.0393347,41047002101,0.3595,fast_food,41047002101,0
5331,panda express,"This job is now open at Panda Express in #Kissimmee, FL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Manager - Kissimmee, FL - SE #Hospitality",28.291747,-81.41620379999998,12097041800,0.3612,fast_food,12097041800,1
5332,panda express,"Want to work at Panda Express? We're hiring in #Orem, UT! Click for details:  #Hospitality",40.278957,-111.716379,49049001103,0.1511,fast_food,49049001103,0
5333,panda express,"See our latest #WalnutPark, CA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (1552) at Panda Express",33.9739959,-118.232821,06037534900,0.4215,fast_food,06037534900,0
5334,panda express,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Restaurant Service and Kitchen Team (2134) at Panda Express #Mishawaka, IN",41.705102,-86.18695809999998,18141011505,0.765,fast_food,18141011505,0
5335,panda express,"Panda Express is hiring in #Indianapolis, IN! Read about our latest #Hospitality job opening via the link in our bio: Restaurant Service and Kitchen Team (1897)",39.7812829,-86.1703896,18097353500,0.0,fast_food,18097353500,0
5336,panda express,"This job is now open at Panda Express in #Frederick, MD. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Manager - Frederick, MD - NES #Hospitality",39.374914,-77.41210190000002,24021751003,0.3612,fast_food,24021751003,0
5337,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: shift supervisor - Store# 07744, WESTVIEW #Retail #Frederick, MD",39.3758642,-77.4115838,24021751003,0.4588,fast_food,24021751003,0
5338,panda express,"Looking to score a job at Panda Express? You're in luck. Click the link in our bio for the job description and information on how to apply: Restaurant Service and Kitchen Team (2583) #Hospitality #Riverbank, CA",37.7114285,-120.9579635,06099000402,0.4588,fast_food,06099000402,0
5339,panda express,"Interested in a job in #Bryan, TX? This could be a great fit. Click the link in our bio to apply: Restaurant Manager - Bryan - College Station, TX - SETX at Panda Express #Hospitality",30.7038427,-96.429097,48041000202,0.941,fast_food,48041000202,0
5340,panda express,"Panda Express is looking for teammates like you. See our latest #Hospitality job openings, including ""Restaurant Service and Kitchen Team (1972)"", via the link in our bio. #Slidell, LA",30.285158600000006,-89.7537999,22103041003,0.3612,fast_food,22103041003,0
5341,panda express,"Join the Panda Express team! See our latest job opening here:  #Hospitality #GlenBurnie, MD",39.1954722,-76.6139681,24003750804,0.3595,fast_food,24003750804,0
5342,panda express,"Come join our growing family at Panda Express! Were looking for top talent to join our team. Apply today for our Restaurant Service and Kitchen Team (2053) position or text Panda to 213-297-3838  #Hospitality #Concord, CA",37.9513852,-121.9565097,06013355301,0.8398,fast_food,06013355301,0
5343,panda express,"Want to work at Panda Express? We're hiring in #NorthMyrtleBeach, SC! Click the link in our bio for details on this job and more: Restaurant Service and Kitchen Team (2880) #Hospitality",33.84333779999999,-78.6581851,45051040300,0.1511,fast_food,45051040300,0
5344,panda express,"Want to work at Panda Express? We're hiring in #Urbana, IL! Click for details:  #Hospitality",40.1168417,-88.206665,17019005401,0.1511,fast_food,17019005401,1
5345,whataburger,Yall Ive been in Texas for over 7 years and this is the first time I have had breakfast whataburger and yes I got breakfast from both whataburger and @CFABenbrook dont judge me haha and ,32.68060571,-97.34762415,48439104802,0.0567,fast_food,48439104802,0
5346,whataburger,Yall Ive been in Texas for over 7 years and this is the first time I have had breakfast whataburger and yes I got breakfast from both whataburger and @CFABenbrook dont judge me haha and ,32.68060571,-97.34762415,48439104802,0.0567,fast_food,48439104802,0
5347,whataburger,"I'm at Whataburger in Austin, TX ",30.46954909,-97.79064506,48491020408,0.4995,fast_food,48491020408,0
5348,whataburger,"I'm at Whataburger in Hutto, TX  ",30.5028728,-97.5816826,48491020804,0.4995,fast_food,48491020804,0
5349,whataburger,Just posted a photo @ Whataburger ,30.5028728,-97.5816826,48491020804,0.0,fast_food,48491020804,0
5350,whataburger,I've been in Texas for six hours and haven't been to a Whataburger. Fixing that now. #TFF2019,32.81081081,-96.79333664,48113000701,0.0,fast_food,48113000701,0
5351,starbucks,#cloudbrewgetscoldfoan @ Starbucks ,32.80828093,-96.79805338,48113000701,0.0,fast_food,48113000701,0
5352,whataburger,"Mushroom Swiss (at @Whataburger in Dallas, TX)  ",32.808996,-96.84708563,48113010000,0.0,fast_food,48113010000,1
5353,jack in the box,"Chicken sandwich! (@ Jack in the Box - @jackbox in Dallas, TX)  ",32.78330244,-96.81620121,48113010000,0.0,fast_food,48113010000,1
5354,whataburger,"Good place (at @Whataburger in Dallas, TX) ",32.808996,-96.84708563,48113010000,0.4404,fast_food,48113010000,1
5355,whataburger,"I'm at Whataburger in Houston, TX ",29.9230024,-95.20085223,48201232301,0.4995,fast_food,48201232301,0
5356,taco bell,"I'm at Taco Bell in Houston, TX ",29.929298,-95.20468000000001,48201232301,0.4995,fast_food,48201232301,0
5357,whataburger,"Just read the whole Whataburger/Ar-15 bullshit. Lol @ Laredo, Texas ",27.506,-99.4938,48479000200,-0.25,fast_food,48479000200,0
5358,whataburger,"On Wednesdays we quote Mean Girls #catamarandolphincruise #iwaschilly #bobatea #whataburger #puppiesandflowers @ Panama City Beach, Florida ",30.2074,-85.8515,12005002704,0.0,fast_food,12005002704,0
5359,dairy queen,"Tried out the new @dairyqueen Dreamcicle Cone. So yummy! Tastes just like a dreamcicle.

#SundayFunday #IceCream @ Dairy Queen Of Bay County ",30.1997516,-85.82051170000001,12005002704,0.7569,fast_food,12005002704,0
5360,whataburger,Well it was my first innout experience in over a decade and my first whataburger experience ever. I loved both but my vote definitely goes to #innout I ,32.90938418,-96.44850237,48397040302,0.7615,fast_food,48397040302,0
