,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
1438,bread,Its that season! I was about to rebuild my garden. Install a fence and hardware cloth for the groundhogs. And then I decided to just stack the bread from my sales and buy the 900$ garden ,38.88879,-76.93747990000001,11001009906,0.0,unhealthy,11001009906,0
1439,bread,Grilled Lions Mane mushroom steak along with King Oyster mushroom scallops and onion and a side of salad and artisan bread. #vegan #audubonparkcommunitymarket #shoplocalfood #sustainable ,28.56227238,-81.36119153,12095010802,0.0,unhealthy,12095010802,0
1440,bread,"thankful for so much. from dancing my heart out to experiencing The Legend of Zelda for the first time, being in a new apartment, and eating sourdough bread, Im happy. &amp; a dork. thank ",33.45091025,-112.0580637,04013114000,0.8176,unhealthy,04013114000,1
1441,bread,"My hubby loved these growing up and his mom gave me the recipe for her keftedes. So I just subbed in gluten free bread crumbs. I just pan cooked the frozen green beans in ghee, with ",42.1867,-88.3474,17111871207,0.836,unhealthy,17111871207,0
1442,bread,Thanks to panerabread Cape Coral for a great night and great fundraiser for our student mission trip!  #ForTheCape #crosspointcape @_CPSM @CrosspointCape @ Panera Bread ,26.67032438,-81.93433195,12071010302,0.908,unhealthy,12071010302,0
1443,bread,"Want to work at Panera Bread? We're hiring in Los Angeles, CA! Click the link in our bio for details on this job and more: Associate #parttime #Hospitality",34.256611,-118.499381,06037111400,0.1511,unhealthy,06037111400,0
1444,bread,"Vegan Cauliflower Alfredo with fussili pasta and Spinach topped with a zesty lemon, parsley bread crumb. Great EatingWell Mag find. A definite must try. #homecooking #vegan #veganrecipes ",40.68697,-73.97505,36047003500,0.7351,unhealthy,36047003500,0
1445,pasta,"Vegan Cauliflower Alfredo with fussili pasta and Spinach topped with a zesty lemon, parsley bread crumb. Great EatingWell Mag find. A definite must try. #homecooking #vegan #veganrecipes ",40.68697,-73.97505,36047003500,0.7351,unhealthy,36047003500,0
1446,bread,"My Nigerian Chicken Sandwich - Toasted Agege Bread Bun, Obe Ata Aioli, Spicy Buttermilk Chicken, Nigerian Salad, Pickles. Always wondered what a Nigerian chicken sandwich ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1447,burger,Around 7: years old and weeks of school left #seniorszn #indianabound @ Twisted Root Burger Co. ,32.78285267,-96.78544484,48113020400,0.0,unhealthy,48113020400,1
1448,burger,"Missed ya, CB! Dont be a stranger! @ Twisted Root Burger Co. ",32.78285267,-96.78544484,48113020400,-0.4184,unhealthy,48113020400,1
1449,burrito,"Eating a Green Chili burrito. The boldest burrito I have ever had! greenchilefoodco #YouShareWeShare #BurritoSelfie #GCFC @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.4389,unhealthy,48113020400,1
1450,butter,"#health #fitness #wellness #nutrition #nutrients #cleaneating 

the next time someone offers you popcorn just make sure that you don't add too much salt and butter  @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.3182,unhealthy,48113020400,1
1451,cake,"With a cookie cake, temporary tattoo favors, and custom neon sign, todays wedding from keestone_events is a do not miss! Check it out on #glamourandgrace today!
.
Photography by @lvapel, ",32.78596,-96.77463,48113020400,0.4639,unhealthy,48113020400,1
1452,candy,"@metroperson2100 with his #poop #candy 
#sweettreatsthe #SouthCentralLeatherboy2018 #dontcare #sclsbcbb2018 #boy #leatherboy #emoji #bornperfect @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1453,caramel,"#seasalt #caramel #cocoa is delicious, deliciously, delicious. #beeroclock #stout #craftbeer Uh...... OH!!! Its called Something Sexy! #braindeadbrewing #dallas ",32.78387726,-96.78533817,48113020400,0.942,unhealthy,48113020400,1
1454,cheese,Want to win GRILLED CHEESE FOR A YEAR?? Swipe for our Grilled Cheese contest in honor of #NationalGrilledCheeseDay coming up on April 12th. You could be the winner of free grilled cheese ,32.7774,-96.7977,48113020400,0.9409,unhealthy,48113020400,1
1455,cheese,"HEALTHY PORK CARNITAS  The seasoned slow-cooked pork is served over Mexican slaw in crispy corn tortillas and topped with fresh cilantro, lime, and goat cheese. Talk about a flavor ",32.7774,-96.7977,48113020400,0.8331,unhealthy,48113020400,1
1456,chili,"Eating a Green Chili burrito. The boldest burrito I have ever had! greenchilefoodco #YouShareWeShare #BurritoSelfie #GCFC @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.4389,unhealthy,48113020400,1
1457,chips,"Its 5 Oclock somewhere...
 @modelousa 
 guacamole 
 @eatzubi dairy-free &amp; nut-free crema de jalapeo 
 @eatzubi salsa 
 tortilla chips 
Are we missing anything?? Wishing ",32.7774,-96.7977,48113020400,-0.168,unhealthy,48113020400,1
1458,cookie,"With a cookie cake, temporary tattoo favors, and custom neon sign, todays wedding from keestone_events is a do not miss! Check it out on #glamourandgrace today!
.
Photography by @lvapel, ",32.78596,-96.77463,48113020400,0.4639,unhealthy,48113020400,1
1459,donut,"Dallas Donut Fest Happens This Sunday March 31st - 1-7PM at Four Corners Brewery / 1311 S. Ervay, Dallas, TX  #fourcornersbrewery #BogRewards #gooddayfox4 #goodmorningtexas #iamup ",32.77212032,-96.79133177,48113020400,0.4995,unhealthy,48113020400,1
1460,oil,"#sponsored I can pretty much rig any meal to make it work with any diet...FACTS!  I made one of my Southern breakfast faves keto style with @betterbodyfoods Coconut Oil and yall, they ",32.7774,-96.7977,48113020400,0.4574,unhealthy,48113020400,1
1461,pizza,House hooch! #stonedeckpizzapub #househooch #deepellum #deepellumdrinks #cocktailsofinstagram #moonshine #pizza #cranberrylemonade #moonshineshots #dallasdrinks @ Stonedeck Pizza Pub ,32.78429000000001,-96.786077,48113020400,0.0,unhealthy,48113020400,1
1462,popcorn,"#health #fitness #wellness #nutrition #nutrients #cleaneating 

the next time someone offers you popcorn just make sure that you don't add too much salt and butter  @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.3182,unhealthy,48113020400,1
1463,burger,A bunless lamb burger with brussel sprouts at the Dallas Farmers Market @ Dallas Farmers Market ,32.77756,-96.79044,48113020400,0.0,unhealthy,48113020400,1
1464,butter," Eyes: jeffreestarcosmetics 'Blood Sugar' Palette 
 Cheeks: @bobbibrown 'Tawny' Blush and @PFCosmetics Butter Highlighter 
 Lips: facestockholm 'Bella' liner, @ABHcosmetics 'Catnip' ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1465,cake,"My first hands on Wedding Cake Class in Dallas, Texas today. My students did amazing today! 
Thank you
dollbabycakes @thecoookiedeauxcompany @MzAngelCakez @EChoice85
For spending time ",32.7774,-96.7977,48113020400,0.7644,unhealthy,48113020400,1
1466,cake,"@EChoice85 using her new @CrystalNinja in um Dallas, Wedding Cake Class. @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1467,cake,Wedding Cake Class on deck today! I setup last night hence the nighttime backdrop. I cant wait to see my students today as we create an amazing cake. Today were using foam from ,32.7774,-96.7977,48113020400,0.7345,unhealthy,48113020400,1
1468,candy,"Dont be eye candy be soul food  @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1469,dessert,"Yay...Its Friday...have a sweet  weekend 
#chefconniebakes #louisiana #breadpudding #dessert #chefsofinstagram @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.4588,unhealthy,48113020400,1
1470,oil,"Lunch: #Spicy #Ramen with #Shrimp, #Broccoli flowerettes and leaves. Spice is crab boil oil &amp; seasoning. @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1471,pizza,"Repost from @khalid_beard using - Today's #ShareIfYouCareSunday #raffle items include passes to tbcuptown with a starter kit, #free #pizza from @OldChicago1976, signed #movie memorabilia ",32.7842809,-96.78507679,48113020400,0.0,unhealthy,48113020400,1
1472,pizza,"Any pizza can be a personal pizza if you try really hard and believe in yourself (@ Coffee's Post - @hyattdallas in Dallas, TX)  ",32.7758211,-96.80911417,48113020400,-0.1761,unhealthy,48113020400,1
1473,pizza,Just posted a photo @ Serious Pizza ,32.78495,-96.78336,48113020400,-0.0772,unhealthy,48113020400,1
1474,ramen,"Lunch: #Spicy #Ramen with #Shrimp, #Broccoli flowerettes and leaves. Spice is crab boil oil &amp; seasoning. @ Dallas, Texas ",32.7774,-96.7977,48113020400,0.0,unhealthy,48113020400,1
1475,bread,"Made this slow cooker olive Parmesan bread: Im serving this with seafood stew I made a few weeks ago. I thawed the stew,  added some tomato paste, tomato sauce, extra s&amp;p, dried basil, ",37.51801,-77.37785,51087201501,0.0,unhealthy,51087201501,0
1476,butter,Garlic butter Parmesan smashed potatoes #tuesday #tuesdaynight #tuesdaydinner #dinner #potatoes #garlic #butter #parmesan #smashedpotatoes #yummy #yummyfood #yummyyummy #tasty #tastyfood @ ,37.51801,-77.37785,51087201501,0.0,unhealthy,51087201501,0
1477,bread,"Don't submit then quit. Apply for jobs like ""Management"" at Panera Bread, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #parttime #Restaurant",36.0353364,-79.9648768,37081016205,0.6249,unhealthy,37081016205,0
1478,bread,"Local wheat. Makes great bread, also a beautiful centerpiece. Its the beauty of the grain that makes artisan bakers want to pay homage to the deceiving complexity of such a captivating ",42.51991,-70.89307,25009204300,0.8834,unhealthy,25009204300,0
1479,burrito,"Viva Mexico and all that Burrito color! (@ Howling Wolf Taqueria in Salem, MA)  ",42.51950781,-70.89377975,25009204300,0.0,unhealthy,25009204300,0
1480,burger,You have to be careful in Salem we had to hurry down Essex to get past a land shark trying to get out a window OR trying to get us as we were on our way to the Boston Burger bar on ,42.52073644,-70.89548645,25009204300,0.1531,unhealthy,25009204300,0
1481,bread,"Panera Bread is hiring in Overland Park, KS! Click the link in our bio to apply: Catering Coordinator #parttime #Catering",38.9564537,-94.7175442,20091051904,0.0,unhealthy,20091051904,0
1482,bread,"Squirrel eating a piece of bread @ Bloomington, Indiana ",39.1666,-86.5348,18105000100,0.0,unhealthy,18105000100,0
1483,cheese,"Arrrrrrrrrgggg... lol 

#proudmama #pirateface #cheese #photography #sosilly #cutiepie @ Bloomington, Indiana ",39.1666,-86.5348,18105000100,0.4215,unhealthy,18105000100,0
1484,cheese,"Can I just quit smiling?? Im a cheese  face! #idontdophotoswell @ Bloomington, Indiana ",39.1666,-86.5348,18105000100,0.565,unhealthy,18105000100,0
1485,oil,"Pan-seared, oven-finished, bone-in pork chop seasoned with @thespicehouse Hyde Park seasoning, roasted fingerling potatoes cooked in avocado oil and sauted asparagus. @foundersbrewing ",39.1666,-86.5348,18105000100,0.0,unhealthy,18105000100,0
1486,chocolate,"Chocolate, chiles, and beer - what could be better! - Drinking a Cocoa Suave by @platformbeers at @TheTapBtown   ",39.1667,-86.5352,18105000100,0.7345,unhealthy,18105000100,0
1487,oil,"coconut oil conditioner, kale face mask, a clean house, and golden girls because Im basic  @ Bloomington, Indiana ",39.1666,-86.5348,18105000100,0.4019,unhealthy,18105000100,0
1488,bread,"Am I anthropomorphizing too much if I think this bread is an angry demon? @ North Hollywood, California ",34.1722,-118.378,06037124204,-0.5106,unhealthy,06037124204,0
1489,popcorn,I have never seen such tiny tender #popcorn before. Bought it about a month ago. Wish I could remember where so I could get more haha. #maybeishoulduseaspoon @ ,34.1722,-118.37799999999999,06037124204,0.7178,unhealthy,06037124204,0
1490,bread,"Can you recommend anyone for this Baker Hourly job in Newnan, GA? Click the link in our bio to see it and more. Overnight Baker at Panera Bread #parttime #Baker",33.394105,-84.7623478,13077170305,0.3612,unhealthy,13077170305,1
1491,bread,This Baker Hourly job might be a great fit for you. Click the link in our bio to see it and more. Night Baker at Panera Bread #parttime #Baker,37.6777018,-97.4255868,20173009200,0.765,unhealthy,20173009200,0
1492,bread,"Panera Bread is hiring in Wichita, KS! Click the link in our bio to apply: Night Baker #parttime #Baker",37.6777018,-97.4255868,20173009200,0.0,unhealthy,20173009200,0
1493,bread,"Loaves of our famous Spaghetti Bread is accompanying Dinner tonight, or lets be real, the loaf itself is Dinner!  Each loaf is hand chopped by our Bakers with the flavors of toasted ",40.23977,-76.91359,42041010500,0.5411,unhealthy,42041010500,0
1494,butter,"Check out our NEW Raspberry Marsala Tarts! A butter tart shell, filled with a Marsala chocolate custard, &amp; garnished with fresh raspberries &amp; toasted coconut. Now available in our ",40.23977,-76.91359,42041010500,0.3802,unhealthy,42041010500,0
1495,cake,"This beautiful afternoon calls for our NEW Strawberry Olive Oil Cake! An olive oil cake with strawberries baked in, topped with vanilla custard, &amp; garnished with fresh strawberries &amp; ",40.23977,-76.91359,42041010500,0.7574,unhealthy,42041010500,0
1496,cake,Have you tried our NEW Red Velvet Cake Donuts yet? We have a limited quantity of these daily. Get them before theyre gone! #donut #redvelvet #breakfast #freshbaked ,40.23977,-76.91359,42041010500,-0.2942,unhealthy,42041010500,0
1497,cake,Theres something about those BUTTERCREAM BLOOMS! Now available in our store!  #pabakery #pennsylvaniabakery #thepabakery #thepennsylvaniabakery #cake #freshbaked #hbgmade ,40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1498,caramel,"Your evening calls for one of our NEW Butterscotch Budinos! A butterscotch pudding, topped with salted caramel, &amp; garnished with chocolate toffee. Now available in our store! ",40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1499,chocolate,"Check out our NEW Raspberry Marsala Tarts! A butter tart shell, filled with a Marsala chocolate custard, &amp; garnished with fresh raspberries &amp; toasted coconut. Now available in our ",40.23977,-76.91359,42041010500,0.3802,unhealthy,42041010500,0
1500,chocolate,"Your evening calls for one of our NEW Butterscotch Budinos! A butterscotch pudding, topped with salted caramel, &amp; garnished with chocolate toffee. Now available in our store! ",40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1501,chocolate,"Check out our NEW Fluffernutter Cream Horn! A crunchy horn-shaped pastry, filled with s fluffernutter mousse, &amp; garnished with chopped peanuts &amp; chocolate. Now available in our store! ",40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1502,donut,Have you tried our NEW Red Velvet Cake Donuts yet? We have a limited quantity of these daily. Get them before theyre gone! #donut #redvelvet #breakfast #freshbaked ,40.23977,-76.91359,42041010500,-0.2942,unhealthy,42041010500,0
1503,donut,Our Boston Cream Donuts looks so very irresistible this morning! #donut #bostoncream #breakfast #freshbaked #freshbakedgoods #pabakery #pennsylvaniabakery #thepennsylvaniabakery ,40.23977,-76.91359,42041010500,0.5046,unhealthy,42041010500,0
1504,oil,"This beautiful afternoon calls for our NEW Strawberry Olive Oil Cake! An olive oil cake with strawberries baked in, topped with vanilla custard, &amp; garnished with fresh strawberries &amp; ",40.23977,-76.91359,42041010500,0.7574,unhealthy,42041010500,0
1505,pastry,"Oh my... our Pastry Chef has outdone himself with this one! Check out our NEW Cinnamon Bun Individual Cheesecakes! A smooth &amp; creamy cinnamon swirl cheesecake, enrobed in a crunchy ",40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1506,cake,Nothing says SPRING like Slices of our famous Strawberry Shortcake make everyday better! #pabakery #pabakerystrawberrycake #pabakerystrawberrytorte #cake #cakes #cakeslice ,40.23977,-76.91359,42041010500,0.2691,unhealthy,42041010500,0
1507,chocolate,You had us at NAPOLEON! This weekend with a Spring-colored white chocolate marble.  #pabakery #pabakerycakes #pabakerycakes #freshbakedcake #hbgmade #nopreservatives #napoleoncake ,40.23977,-76.91359,42041010500,0.0,unhealthy,42041010500,0
1508,cookie,Theyre here!!! Be sure to stop by today from 11am to 1pm for photos &amp; cookie decorating (Kids 12 &amp; under)! Also be sure to stop in for a sampling of our Spring Desserts! #pabakery ,40.23977,-76.91359,42041010500,0.3331,unhealthy,42041010500,0
1509,dessert,"Happy Saturday Sweeties! Our Fresh Fruit Flans are a customer favorite Dessert. A buttery tart shell, filled with French custard, &amp; topped with beautifully arranged fresh fruit, &amp; ",40.23977,-76.91359,42041010500,0.9545,unhealthy,42041010500,0
1510,donut,Happy Saturday Sweeties! Its going to be a SWEET Day! #hbgmade #breakfast #donuts #donut #glazed #glazeddonut #centralpa #pabakery #thepennsylvaniabakery #pennsylvaniabakery ,40.23977,-76.91359,42041010500,0.9025,unhealthy,42041010500,0
1511,bread,"This job is now open at Panera Bread in Springfield, IL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Associate Line Cook #parttime #LineCook",39.7626474,-89.70997109999998,17167002900,0.3612,unhealthy,17167002900,0
1512,bread,"If you're looking for work in Springfield, IL, check out this Cafe Hourly job via the link in our bio: Catering Coordinator at Panera Bread #parttime #Catering",39.7626474,-89.70997109999998,17167002900,0.0,unhealthy,17167002900,0
1513,pie,"Come for the pie. Stay for the opportunities. Our Springfield, IL #restaurant is looking to spice up their team with a new member. Learn more about this new opportunity here:  #Hospitality",39.7502148,-89.7071541,17167002900,0.6597,unhealthy,17167002900,0
1514,pie,"If you want to serve The Best Pie in America, get your spatula! We may have a job for you at Bakers Square!  #Hospitality #Springfield, IL",39.7502148,-89.7071541,17167002900,0.7256,unhealthy,17167002900,0
1515,pie,"Come for the pie. Stay for the opportunities. Our Springfield, IL #restaurant is looking to spice up their team with a new member. Learn more about this new opportunity here:  #Hospitality",39.7502148,-89.7071541,17167002900,0.6597,unhealthy,17167002900,0
1516,bread,"See our latest Springfield, IL Baker Hourly job opportunity and click the link in our bio to apply: Overnight Baker at Panera Bread #parttime #Baker",39.7626474,-89.70997109999999,17167002900,0.4215,unhealthy,17167002900,0
1517,bread,"See our latest Spokane Valley, WA #Hospitality job opportunity and click the link in our bio to apply: Shift Supervisor at Panera Bread #parttime",47.6697828,-117.19322920000002,53063013100,0.4215,unhealthy,53063013100,0
1518,bread,"This job is now open at Panera Bread in Spokane Valley, WA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Associate - Cashier #parttime #Cashier",47.6697828,-117.19322920000002,53063013100,0.3612,unhealthy,53063013100,0
1519,bread,"See our latest Chattanooga, TN #Hospitality job opportunity and click the link in our bio to apply: Assistant Manager - Panera at Panera Bread #parttime",35.0254863,-85.1575624,47065011321,0.4215,unhealthy,47065011321,0
1520,bread,"Panera Bread is hiring in Niagara Falls, NY! Click the link in our bio to apply: Delivery Driver #parttime #Delivery",43.0933788,-78.97192249999998,36063022100,0.0,unhealthy,36063022100,0
1521,bread,"Interested in a job in Nampa, ID? This could be a great fit. Click the link in our bio to apply: Catering Coordinator at Panera Bread #parttime #Catering",43.61305770000001,-116.5940182,16027021002,0.8519,unhealthy,16027021002,1
1522,sugar,"Waiting for them to open the door! (@ Amalgamated Sugar Co. in Nampa, ID) ",43.60749839,-116.57393802,16027021002,0.0,unhealthy,16027021002,1
1523,bread,"This job is now open at Panera Bread in Waynesboro, VA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Shift Supervisor #parttime #Hospitality",38.063172,-78.938673,51820003500,0.3612,unhealthy,51820003500,0
1524,bread,"Click the link in our bio to see currently open #Hospitality jobs like ""Shift Supervisor"" at Panera Bread in Waynesboro, VA. #parttime",38.063171999999994,-78.938673,51820003500,0.3612,unhealthy,51820003500,0
1525,bread,"Panera is growing! As we continue to open new bakery-cafes across the United States and Canada, more career opportunities are popping up all the time. See our latest job opening here: Assistant Manager - Restaurant - Panera Bread in #CrystalLake, IL ",42.2276259,-88.3127922,17111871301,0.7698,unhealthy,17111871301,0
1526,pizza,"#MarchMaddness and #SpringBreak. Fire, brews, pizza, hoops and days off. Ah, #Mindfulness is finally working for me. @ Crystal Lake, Illinois ",42.2263,-88.3158,17111871301,-0.34,unhealthy,17111871301,0
1527,bread,-st. louis people always doing odd stuff. slicing bagels like wonder bread? cmon son.,41.99060059,-87.72648333,17031130100,0.0516,unhealthy,17031130100,0
1528,bread,"This job is now open at Panera Bread in La Plata, MD. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Delivery Driver #parttime #Delivery",38.5441123,-76.9840142,24017851002,0.3612,unhealthy,24017851002,0
1529,bread,"Panera Bread is hiring in San Antonio, TX! Click the link in our bio to apply: Shift Supervisor #parttime #Hospitality",29.424836300000006,-98.5011962,48029110100,0.5461,unhealthy,48029110100,1
1530,oil,"If you're looking for work in #SanAntonio, TX, check out this #IT job via the link in our bio: Cyber Risk Strategy Manager, TX Oil &amp; Gas at Deloitte",29.4241219,-98.4936282,48029110100,0.656,unhealthy,48029110100,1
1531,chocolate,"I'm at Schakolad Chocolate Factory in San Antonio, TX  ",29.4270743,-98.48792031,48029110100,0.4995,unhealthy,48029110100,1
1532,nutella,Super delicious #nutella mousse from the gorgeous new location of @chocollazo!! #sanantonio #hemisfair @ Hemisfair ,29.42001576,-98.48712907,48029110100,0.9214,unhealthy,48029110100,1
1533,bread,"See our latest Rapid City, SD Cafe Hourly job opportunity and click the link in our bio to apply: Restaurant Associate Line Cook at Panera Bread #parttime #LineCook",44.097341,-103.1823232,46103010400,0.4215,unhealthy,46103010400,0
1534,bread,"Want to work at Panera Bread? We're hiring in Rapid City, SD! Click the link in our bio for details on this job and more: Restaurant Associate Line Cook #parttime #LineCook",44.097341,-103.18232320000001,46103010400,0.1511,unhealthy,46103010400,0
1535,bread,"Click the link in our bio to see currently open #Hospitality jobs like ""Associate"" at Panera Bread in Kcmo, MO. #parttime",39.1953191,-94.5778206,29047020300,0.3612,unhealthy,29047020300,0
1536,bread,"Join the Panera Bread team! See our latest Cafe Hourly job openings, including ""Restaurant Cashier"", via the link in our bio. #parttime #RestaurantLife",34.8609299,-82.2698295,45045002803,0.3595,unhealthy,45045002803,0
1537,burger,"Nothing beats our Steakhouse Burger, nothing! Come try it for yourself &amp; be the judge. #cityrange ",34.8643328,-82.264064,45045002803,0.0,unhealthy,45045002803,0
1538,bread,"Click the link in our bio to see currently open Cafe Hourly jobs like ""Restaurant Associate - Cashier"" at Panera Bread in Barstow, CA. #parttime #Cashier",34.8527817,-117.0819226,06071011800,0.3612,unhealthy,06071011800,0
1539,burger,"first order of business
authentic westeen food LOL @ In-N-Out Burger Los Angeles ",34.85451406,-117.08605455,06071011800,0.5473,unhealthy,06071011800,0
1540,burger,Yummerz @ In-N-Out Burger ,34.850063,-117.082378,06071011800,0.0,unhealthy,06071011800,0
1541,burger,Yummerz @ In-N-Out Burger ,34.850063,-117.082378,06071011800,0.0,unhealthy,06071011800,0
1542,bread,"This job is now open at Panera Bread in South Gate, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Associate Line Cook #parttime #LineCook",33.9526984,-118.1866083,06037536000,0.3612,unhealthy,06037536000,0
1543,bread,"Panera Bread is hiring in South Gate, CA! Click the link in our bio to apply: Shift Supervisor #parttime #Hospitality",33.9526984,-118.1866083,06037536000,0.0,unhealthy,06037536000,0
1544,bread,"Click the link in our bio to see currently open Restaurant Delivery Drivers jobs like ""Delivery Driver"" at Panera Bread in Charlotte, NC. #parttime #Delivery",35.0882299,-80.8457038,37119003008,0.3612,unhealthy,37119003008,0
1545,bread,"This job is now open at Panera Bread in Dothan, AL. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Shift Supervisor #parttime #Hospitality",31.247217300000006,-85.42936209999998,01069040202,0.3612,unhealthy,01069040202,0
1546,bread,"If you're looking for work in Albuquerque, NM, check out this Baker Hourly job via the link in our bio: Overnight Baker at Panera Bread #parttime #Baker",35.2054209,-106.6513867,35001004716,0.0,unhealthy,35001004716,0
1547,bread,"#Repost @OLiveBrooklyn with get_repost

Beautiful bread warmers.. #greatgifts #breadwarmer @ O Live Brooklyn ",40.6786,-73.97914,36047013100,0.5994,unhealthy,36047013100,0
1548,popcorn,"#Repost @nunuchocolates with get_repost

Get your tickets to a Taste of Fifth! We will be there with brownies and spicy popcorn.    @ Nunu Chocolates Cafe &amp; Tap Room ",40.6770953,-73.9797505,36047013100,0.0,unhealthy,36047013100,0
1549,brownies,"#Repost @nunuchocolates with get_repost

Get your tickets to a Taste of Fifth! We will be there with brownies and spicy popcorn.    @ Nunu Chocolates Cafe &amp; Tap Room ",40.6770953,-73.9797505,36047013100,0.0,unhealthy,36047013100,0
1550,bread,"Panera Bread is hiring in Queensbury, NY! Read about our latest #Hospitality job opening via the link in our bio: Shift Supervisor #parttime",43.3339751,-73.6766334,36113070701,0.0,unhealthy,36113070701,0
1551,cheeseburger,"And yes, i ordered her a cheeseburger @ Glens Falls North, New York ",43.3325,-73.68305556,36113070701,0.4019,unhealthy,36113070701,0
1552,bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #Charlottesville, VA",38.01020070000001,-78.49937299999998,51003011303,0.3612,unhealthy,51003011303,0
1553,bread,"Want to work at Panera Bread? We're hiring in Dekalb, IL! Click the link in our bio for details on this job and more: General Manager - Restaurant - Panera Bread #parttime #Hospitality",41.955255,-88.72176309999998,17037000800,0.1511,unhealthy,17037000800,0
1554,bread,"Career tip for landing jobs like ""Overnight Baker (3rd Shift) - Panera Bread"" in Dekalb, IL. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #parttime #Hospitality",41.955255,-88.72176309999999,17037000800,0.7717,unhealthy,17037000800,0
1555,bread,"Interested in a job in Syracuse, NY? This could be a great fit. Click the link in our bio to apply: Catering Coordinator at Panera Bread #parttime #Catering",43.046757,-76.0649998,36067014600,0.8519,unhealthy,36067014600,0
1556,bread,"Click the link in our bio to see currently open Cafe Hourly jobs like ""Restaurant Associate Line Cook"" at Panera Bread in Hanover, PA. #parttime #LineCook",39.8230395,-77.0001483,42001031000,0.3612,unhealthy,42001031000,0
1557,bread,"MARCH 30th Menu: Rasta Pasta w/ Garlic Bread ($15)
6 Lemon Pepper/Buffalo Wings ($7)
6 Lemon Pepper/Buffalo Wing Combo ($11)
Side: 4 Cheese Mac &amp; Cheese Pre-Orders Available ",35.31848688,-80.73543549,37119005604,0.0,unhealthy,37119005604,0
1558,cheese,"MARCH 30th Menu: Rasta Pasta w/ Garlic Bread ($15)
6 Lemon Pepper/Buffalo Wings ($7)
6 Lemon Pepper/Buffalo Wing Combo ($11)
Side: 4 Cheese Mac &amp; Cheese Pre-Orders Available ",35.31848688,-80.73543549,37119005604,0.0,unhealthy,37119005604,0
1559,pasta,"MARCH 30th Menu: Rasta Pasta w/ Garlic Bread ($15)
6 Lemon Pepper/Buffalo Wings ($7)
6 Lemon Pepper/Buffalo Wing Combo ($11)
Side: 4 Cheese Mac &amp; Cheese Pre-Orders Available ",35.31848688,-80.73543549,37119005604,0.0,unhealthy,37119005604,0
1560,bread,"See our latest #Asheville, TN job and click to apply: Panera Bread Hiring Assistant Managers/ New Asheville Locations Coming Soon! -  #Hospitality",41.236615,-80.768291,39155921500,0.0,unhealthy,39155921500,0
1561,bread,"See our latest Middletown, NJ Baker Hourly job opportunity and click the link in our bio to apply: Overnight Baker at Panera Bread #parttime #Baker",40.388174600000006,-74.0983333,34025801000,0.4215,unhealthy,34025801000,0
1562,bread,"Panera Bread is looking for teammates like you. See our latest Cafe Hourly job openings, including ""Associate"", via the link in our bio. #parttime #HamptonBays, NY",40.87572700000001,-72.536833,36103190403,0.3612,unhealthy,36103190403,0
1563,bread,"We're hiring in Shelton, CT! Click the link in our bio to apply to this job and more: Catering Coordinator at Panera Bread #parttime #Catering",41.2661179,-73.1301376,09001110302,0.0,unhealthy,09001110302,0
1564,bread,"Want to work at Panera Bread? We're hiring in Shelton, CT! Click the link in our bio for details on this job and more: Catering Coordinator #parttime #Catering",41.2661179,-73.1301376,09001110302,0.1511,unhealthy,09001110302,0
1565,bread,"We're hiring in Woodstock, IL! Click the link in our bio to apply to this job and more: Assistant Manager - Restaurant - Panera Bread at Panera Bread #parttime #Hospitality",42.3136552,-88.43460290000002,17111870903,0.0,unhealthy,17111870903,0
